OG BAT_len BAT_nvar BGM_len BGM_nvar BRO_len BRO_nvar
OG0004759 751 3 934 3 - 0
OG0004760 1366 20 1624 14 1294 0
OG0004762 - 0 - 0 463 0
OG0004763 757 6 - 0 - 0
OG0004764 - 0 3544 9 - 0
OG0004765 - 0 433 2 - 0
OG0004766 1543 2 3436 4 - 0
OG0004767 2059 8 2053 1 - 0
OG0004770 - 0 574 0 - 0
OG0004771 1150 4 1138 1 - 0
OG0004772 685 3 685 2 - 0
OG0004774 508 3 982 1 - 0
OG0004775 1678 6 - 0 - 0
OG0004776 2146 12 1498 3 - 0
OG0004777 - 0 - 0 - 0
OG0004778 3787 21 3781 2 - 0
OG0004779 - 0 802 1 - 0
OG0004781 - 0 - 0 - 0
OG0004782 1423 11 1435 1 - 0
OG0004784 730 1 730 1 - 0
OG0004785 820 7 823 2 - 0
OG0004786 1165 2 - 0 - 0
OG0004787 - 0 574 0 - 0
OG0004788 - 0 1879 2 - 0
OG0004789 2716 3 3592 2 - 0
OG0004790 1171 3 - 0 - 0
OG0004791 1486 3 1084 1 - 0
OG0004792 - 0 3241 6 - 0
OG0004793 - 0 - 0 - 0
OG0004794 - 0 793 0 - 0
OG0004795 2719 26 2719 1 - 0
OG0004796 1945 6 1027 3 - 0
OG0004798 2134 3 970 1 - 0
OG0004799 - 0 3910 20 - 0
OG0004800 925 4 - 0 - 0
OG0004801 1714 6 1681 2 - 0
OG0004802 - 0 6007 3 - 0
OG0004803 2683 4 1600 0 - 0
OG0004804 - 0 - 0 - 0
OG0004805 961 4 961 0 - 0
OG0004806 988 6 430 0 - 0
OG0004807 676 3 - 0 604 0
OG0004808 1594 0 1804 3 - 0
OG0004809 313 1 - 0 - 0
OG0004810 - 0 - 0 - 0
OG0004811 1606 8 1618 2 - 0
OG0004812 - 0 - 0 1786 1
OG0004813 1315 3 1303 2 901 1
OG0004815 - 0 1309 1 1798 0
OG0004816 9397 84 9427 1 - 0
OG0004817 - 0 829 2 517 0
OG0004818 - 0 1207 1 589 0
OG0004819 2908 13 2908 5 - 0
OG0004822 - 0 - 0 - 0
OG0004823 - 0 709 1 - 0
OG0004824 - 0 - 0 475 0
OG0004825 616 1 - 0 - 0
OG0004826 298 8 - 0 - 0
OG0004827 664 1 2398 0 - 0
OG0004828 1837 7 1837 2 - 0
OG0004830 - 0 - 0 - 0
OG0004831 934 5 934 2 - 0
OG0004832 - 0 - 0 - 0
OG0004833 1312 5 - 0 - 0
OG0004834 1267 6 1513 3 - 0
OG0004835 1309 3 1309 2 - 0
OG0004836 1834 6 1834 1 - 0
OG0004838 1477 4 1477 1 - 0
OG0004839 - 0 - 0 643 9
OG0004841 1207 4 - 0 - 0
OG0004843 2899 8 2899 2 - 0
OG0004844 - 0 1354 1 - 0
OG0004845 1228 4 1039 1 1228 1
OG0004846 547 2 547 2 - 0
OG0004848 - 0 1570 2 - 0
OG0004849 - 0 1699 1 - 0
OG0004850 2845 15 2164 2 - 0
OG0004851 - 0 877 0 - 0
OG0004852 2377 9 - 0 - 0
OG0004854 1297 3 - 0 - 0
OG0004855 760 0 841 0 - 0
OG0004857 2485 11 1381 5 - 0
OG0004858 - 0 - 0 - 0
OG0004859 1282 6 1282 3 1285 1
OG0004860 1594 4 1816 2 - 0
OG0004861 1372 0 - 0 - 0
OG0004862 - 0 - 0 - 0
OG0004863 7204 0 7141 12 - 0
OG0004864 928 2 796 0 928 2
OG0004865 - 0 - 0 - 0
OG0004866 1087 6 - 0 - 0
OG0004867 3541 5 2302 7 - 0
OG0004868 1396 4 1036 2 - 0
OG0004869 997 5 997 2 - 0
OG0004870 - 0 - 0 - 0
OG0004871 337 3 337 1 - 0
OG0004872 1846 6 1591 1 - 0
OG0004874 1414 3 - 0 - 0
OG0004875 3154 15 3058 10 - 0
OG0004876 1414 2 1414 0 - 0
OG0004877 - 0 - 0 - 0
OG0004878 670 5 670 1 - 0
OG0004879 3868 10 3703 4 3808 1
OG0004882 - 0 - 0 - 0
OG0004884 - 0 1066 7 - 0
OG0004885 916 6 - 0 - 0
OG0004886 - 0 754 1 754 0
OG0004887 1003 4 1003 1 - 0
OG0004888 - 0 592 3 - 0
OG0004889 - 0 619 2 - 0
OG0004890 1234 2 1234 1 - 0
OG0004891 1075 6 1438 3 - 0
OG0004892 1279 0 1639 0 - 0
OG0004893 910 5 844 0 925 2
OG0004894 454 2 454 4 457 1
OG0004895 1948 14 1948 1 1645 1
OG0004896 - 0 2554 6 2563 1
OG0004897 - 0 1663 7 - 0
OG0004898 622 2 538 0 - 0
OG0004900 916 2 - 0 - 0
OG0004901 1411 6 - 0 - 0
OG0004903 928 3 - 0 - 0
OG0004904 1165 2 - 0 - 0
OG0004905 1198 5 1198 1 - 0
OG0004907 3742 13 3742 9 - 0
OG0004908 907 2 1354 1 - 0
OG0004909 2581 6 2581 5 1432 0
OG0004910 517 4 319 1 544 0
OG0004912 3607 13 1378 1 - 0
OG0004913 - 0 709 0 - 0
OG0004914 871 3 - 0 - 0
OG0004916 2491 11 - 0 - 0
OG0004917 2428 19 1891 7 - 0
OG0004919 - 0 1918 0 - 0
OG0004920 991 4 - 0 - 0
OG0004921 694 1 859 1 - 0
OG0004922 1357 8 - 0 - 0
OG0004923 2140 2 2494 3 - 0
OG0004924 943 5 769 0 - 0
OG0004925 637 2 - 0 - 0
OG0004926 - 0 - 0 1117 0
OG0004927 2713 6 2557 4 - 0
OG0004928 2335 16 2380 6 2305 1
OG0004929 1618 2 - 0 1618 1
OG0004932 1471 5 1399 6 - 0
OG0004933 - 0 577 0 850 0
OG0004936 2206 5 4864 1 - 0
OG0004937 556 3 - 0 - 0
OG0004939 3682 18 3700 9 - 0
OG0004940 916 1 1771 1 1276 0
OG0004941 346 1 - 0 - 0
OG0004942 340 3 - 0 367 0
OG0004943 - 0 - 0 - 0
OG0004944 556 5 667 0 - 0
OG0004945 - 0 - 0 - 0
OG0004946 658 12 - 0 - 0
OG0004947 - 0 - 0 - 0
OG0004948 1087 6 1087 1 - 0
OG0004951 - 0 3091 2 - 0
OG0004952 925 0 - 0 - 0
OG0004953 1144 3 1054 2 - 0
OG0004954 625 1 - 0 - 0
OG0004955 1900 1 2005 3 - 0
OG0004957 913 4 - 0 - 0
OG0004958 1864 8 - 0 - 0
OG0004959 1969 3 1969 2 - 0
OG0004960 - 0 - 0 - 0
OG0004961 652 6 - 0 - 0
OG0004962 3322 8 3325 5 - 0
OG0004963 976 2 - 0 - 0
OG0004964 1447 5 - 0 - 0
OG0004965 1204 2 - 0 - 0
OG0004966 3397 31 3352 9 - 0
OG0004967 727 4 - 0 - 0
OG0004968 - 0 739 0 - 0
OG0004969 376 5 - 0 - 0
OG0004970 775 3 775 2 - 0
OG0004971 313 0 313 1 - 0
OG0004972 379 0 595 0 - 0
OG0004973 2329 4 2314 3 - 0
OG0004974 724 10 - 0 - 0
OG0004975 - 0 - 0 - 0
OG0004976 1147 5 1147 15 1078 0
OG0004977 1102 2 - 0 - 0
OG0004978 - 0 - 0 - 0
OG0004981 625 5 - 0 - 0
OG0004982 1855 8 2275 8 - 0
OG0004983 3703 21 3451 3 - 0
OG0004984 1288 2 - 0 - 0
OG0004985 - 0 3223 2 - 0
OG0004986 631 0 - 0 - 0
OG0004987 1294 10 1294 1 - 0
OG0004988 - 0 1282 4 - 0
OG0004989 - 0 - 0 - 0
OG0004990 10180 25 10201 4 - 0
OG0004992 - 0 586 1 - 0
OG0004996 1069 1 - 0 - 0
OG0004998 1240 1 - 0 - 0
OG0004999 3151 12 3151 2 - 0
OG0005000 - 0 688 2 - 0
OG0005001 8188 18 - 0 - 0
OG0005003 727 2 - 0 - 0
OG0005005 - 0 - 0 - 0
OG0005006 - 0 1483 2 - 0
OG0005007 2665 9 2665 2 2632 0
OG0005008 - 0 586 2 - 0
OG0005009 1159 3 1111 1 - 0
OG0005010 4123 0 4486 11 - 0
OG0005011 - 0 - 0 - 0
OG0005012 1756 5 - 0 1423 2
OG0005013 1483 9 1483 2 - 0
OG0005014 1978 4 1978 7 - 0
OG0005015 1486 2 - 0 - 0
OG0005017 1450 3 - 0 1483 2
OG0005018 - 0 - 0 - 0
OG0005019 559 1 559 1 448 1
OG0005020 1684 9 1684 3 - 0
OG0005022 2197 9 1885 1 - 0
OG0005023 2572 1 - 0 2482 0
OG0005026 2263 8 2254 1 - 0
OG0005027 1561 3 - 0 - 0
OG0005028 589 1 421 0 373 2
OG0005029 5854 22 4027 6 4936 6
OG0005031 - 0 - 0 - 0
OG0005032 3862 21 2137 0 - 0
OG0005034 - 0 - 0 - 0
OG0005035 1705 5 1705 4 - 0
OG0005036 - 0 - 0 - 0
OG0005039 406 1 - 0 - 0
OG0005041 - 0 - 0 - 0
OG0005042 - 0 1051 3 - 0
OG0005044 - 0 - 0 - 0
OG0005045 - 0 2878 2 - 0
OG0005050 - 0 1030 1 - 0
OG0005051 - 0 - 0 1300 2
OG0005052 1714 4 1612 2 676 0
OG0005053 1987 8 1987 3 - 0
OG0005054 1495 7 1495 1 - 0
OG0005055 1150 4 1183 3 - 0
OG0005056 658 4 553 1 - 0
OG0005057 775 3 - 0 - 0
OG0005058 805 7 1099 4 - 0
OG0005060 2620 10 3349 3 - 0
OG0005061 1042 1 - 0 - 0
OG0005062 1255 0 1255 0 - 0
OG0005063 2251 11 - 0 - 0
OG0005064 919 3 - 0 - 0
OG0005065 820 6 925 2 - 0
OG0005066 - 0 - 0 - 0
OG0005067 1207 0 1255 2 - 0
OG0005069 - 0 694 2 - 0
OG0005070 1351 15 745 5 601 0
OG0005071 - 0 1360 1 - 0
OG0005072 - 0 - 0 - 0
OG0005073 7810 36 7675 13 7834 0
OG0005074 676 2 - 0 - 0
OG0005077 1444 12 1444 1 - 0
OG0005078 1345 10 - 0 550 0
OG0005079 - 0 1333 1 - 0
OG0005080 676 3 751 1 - 0
OG0005082 1216 3 730 2 - 0
OG0005083 11452 55 11029 24 - 0
OG0005084 1639 8 1393 8 1396 0
OG0005085 - 0 - 0 571 1
OG0005086 1072 4 352 1 - 0
OG0005088 - 0 1105 2 - 0
OG0005089 2452 9 - 0 - 0
OG0005090 - 0 1168 2 - 0
OG0005092 952 2 649 2 - 0
OG0005093 - 0 - 0 - 0
OG0005094 496 4 - 0 - 0
OG0005096 2890 28 2029 6 3010 1
OG0005099 1051 0 - 0 - 0
OG0005100 1345 3 - 0 - 0
OG0005102 - 0 937 5 - 0
OG0005104 7489 2 5602 5 - 0
OG0005106 3721 9 3751 4 - 0
OG0005108 3316 6 2074 0 - 0
OG0005109 784 10 - 0 - 0
OG0005110 460 1 460 2 487 0
OG0005111 964 1 - 0 - 0
OG0005112 1339 10 1339 1 400 0
OG0005113 586 1 - 0 - 0
OG0005114 1630 2 - 0 - 0
OG0005115 802 3 - 0 - 0
OG0005116 415 1 472 0 - 0
OG0005117 1423 3 1366 1 - 0
OG0005119 928 3 865 1 - 0
OG0005120 1783 1 1783 1 - 0
OG0005121 3256 19 3256 2 - 0
OG0005122 1813 8 619 1 - 0
OG0005123 1690 2 1960 4 - 0
OG0005124 2407 18 2185 10 - 0
OG0005125 1426 12 1426 2 - 0
OG0005127 - 0 1546 2 1537 0
OG0005128 1732 0 1738 1 1672 0
OG0005129 - 0 877 4 - 0
OG0005130 - 0 868 2 - 0
OG0005131 - 0 2107 4 - 0
OG0005132 2035 1 2149 3 - 0
OG0005133 1435 11 1435 1 - 0
OG0005134 1480 1 2140 2 - 0
OG0005136 - 0 1141 1 - 0
OG0005137 - 0 496 1 - 0
OG0005138 2959 12 1459 1 - 0
OG0005139 394 1 394 0 - 0
OG0005140 1876 3 - 0 - 0
OG0005141 568 1 - 0 - 0
OG0005142 1156 7 1177 3 - 0
OG0005143 754 1 - 0 - 0
OG0005145 1108 3 1171 1 1039 0
OG0005146 - 0 505 0 - 0
OG0005147 2608 7 2647 1 - 0
OG0005149 - 0 - 0 - 0
OG0005150 1000 5 1000 3 - 0
OG0005152 3679 5 3679 1 - 0
OG0005153 - 0 1366 0 - 0
OG0005154 - 0 1183 1 760 1
OG0005155 1324 0 1036 1 1231 0
OG0005156 2281 16 2224 3 - 0
OG0005157 - 0 - 0 - 0
OG0005159 538 2 - 0 - 0
OG0005160 2464 2 - 0 - 0
OG0005162 2344 12 1480 3 - 0
OG0005163 3439 6 - 0 - 0
OG0005164 1342 3 - 0 - 0
OG0005165 1984 0 - 0 - 0
OG0005166 526 3 310 1 - 0
OG0005167 1042 3 1132 1 - 0
OG0005168 2506 0 1321 0 - 0
OG0005169 727 3 - 0 - 0
OG0005170 1036 0 - 0 - 0
OG0005171 - 0 751 1 - 0
OG0005172 2206 4 3220 1 - 0
OG0005174 5461 19 2503 2 - 0
OG0005175 1435 2 1126 2 1468 0
OG0005176 - 0 1222 1 1228 0
OG0005177 1498 2 1498 3 - 0
OG0005178 - 0 - 0 - 0
OG0005179 1306 8 1306 1 - 0
OG0005180 685 3 685 1 - 0
OG0005181 1558 7 1570 1 - 0
OG0005182 - 0 - 0 - 0
OG0005183 1204 0 751 0 736 0
OG0005184 - 0 2143 6 - 0
OG0005185 1210 4 - 0 - 0
OG0005186 1657 5 - 0 937 0
OG0005187 - 0 1510 2 - 0
OG0005188 - 0 4273 3 - 0
OG0005189 - 0 1174 4 871 0
OG0005191 1222 9 1666 2 1486 0
OG0005192 793 1 - 0 - 0
OG0005193 - 0 1333 1 - 0
OG0005194 727 4 - 0 - 0
OG0005195 1129 7 1129 3 409 0
OG0005196 1081 10 1006 0 - 0
OG0005197 1081 1 1081 2 - 0
OG0005198 - 0 874 0 - 0
OG0005200 847 5 - 0 - 0
OG0005202 1789 3 - 0 - 0
OG0005203 - 0 - 0 - 0
OG0005204 1474 11 1474 2 - 0
OG0005205 1519 2 - 0 - 0
OG0005206 8080 43 7957 3 2719 0
OG0005207 442 0 568 0 - 0
OG0005210 2767 8 2500 8 - 0
OG0005211 766 6 718 6 - 0
OG0005212 1075 8 - 0 - 0
OG0005213 - 0 1324 1 - 0
OG0005214 2983 23 2977 1 - 0
OG0005215 1480 7 1396 2 - 0
OG0005216 1498 3 1327 4 - 0
OG0005217 1618 11 1552 2 - 0
OG0005218 4162 18 3712 16 - 0
OG0005219 1453 7 - 0 - 0
OG0005221 1519 6 1519 4 - 0
OG0005224 859 4 859 1 - 0
OG0005225 1327 11 2791 5 - 0
OG0005227 1657 4 - 0 - 0
OG0005229 691 4 691 2 - 0
OG0005230 340 0 565 1 - 0
OG0005231 1273 11 - 0 - 0
OG0005233 - 0 394 0 - 0
OG0005234 301 1 - 0 520 0
OG0005235 655 4 658 0 658 1
OG0005236 - 0 496 1 - 0
OG0005237 3949 20 3757 9 4075 1
OG0005238 376 4 - 0 - 0
OG0005239 2611 13 2590 5 - 0
OG0005242 1309 6 1309 2 - 0
OG0005243 1543 9 1624 7 - 0
OG0005244 313 0 - 0 - 0
OG0005245 769 3 - 0 - 0
OG0005248 910 9 - 0 - 0
OG0005249 - 0 490 2 - 0
OG0005251 - 0 979 2 - 0
OG0005252 - 0 1231 1 - 0
OG0005253 - 0 - 0 826 0
OG0005255 556 3 427 1 544 12
OG0005256 5023 10 4045 2 - 0
OG0005258 3400 4 2998 1 - 0
OG0005259 676 3 - 0 - 0
OG0005260 3499 0 3661 4 - 0
OG0005261 400 1 - 0 - 0
OG0005263 4054 6 4054 2 - 0
OG0005264 4783 10 4783 4 - 0
OG0005265 733 1 733 0 - 0
OG0005266 - 0 - 0 - 0
OG0005267 589 0 361 11 307 13
OG0005268 3517 27 2236 1 - 0
OG0005270 5908 30 5956 7 6148 2
OG0005271 1741 14 - 0 - 0
OG0005272 853 3 - 0 - 0
OG0005273 835 5 838 2 - 0
OG0005274 751 5 - 0 - 0
OG0005275 1015 5 472 1 - 0
OG0005276 736 9 736 2 - 0
OG0005277 484 4 - 0 - 0
OG0005279 1492 5 1867 1 - 0
OG0005281 3493 15 3490 7 - 0
OG0005282 - 0 - 0 - 0
OG0005283 826 2 826 3 850 0
OG0005284 466 2 466 0 466 0
OG0005285 1564 6 - 0 - 0
OG0005286 - 0 - 0 - 0
OG0005289 1057 3 1060 1 - 0
OG0005290 478 1 325 2 - 0
OG0005292 - 0 - 0 - 0
OG0005293 1429 8 - 0 - 0
OG0005294 1021 1 - 0 - 0
OG0005295 - 0 - 0 1180 0
OG0005299 - 0 2923 5 - 0
OG0005300 6073 8 6169 2 - 0
OG0005301 11260 26 10480 3 - 0
OG0005302 514 3 - 0 - 0
OG0005303 1537 11 655 1 1453 1
OG0005304 - 0 1546 1 - 0
OG0005305 1522 3 - 0 - 0
OG0005306 1216 4 1237 0 - 0
OG0005307 6298 11 - 0 - 0
OG0005308 - 0 - 0 - 0
OG0005309 1216 6 1216 4 - 0
OG0005310 1525 2 - 0 - 0
OG0005311 2299 4 2299 3 - 0
OG0005312 4780 11 4783 11 - 0
OG0005313 - 0 1054 1 - 0
OG0005314 3778 9 3787 3 - 0
OG0005315 2536 3 - 0 - 0
OG0005317 - 0 349 1 - 0
OG0005318 - 0 1081 1 - 0
OG0005321 1819 5 - 0 - 0
OG0005322 940 3 325 0 868 0
OG0005323 2794 15 2794 3 - 0
OG0005324 1795 8 1795 4 - 0
OG0005325 1159 3 - 0 1096 0
OG0005326 823 0 1675 3 1945 2
OG0005327 550 2 - 0 - 0
OG0005328 403 4 478 1 - 0
OG0005329 1165 4 1165 1 - 0
OG0005330 2008 18 2008 6 - 0
OG0005331 2023 5 2023 1 - 0
OG0005332 604 0 - 0 - 0
OG0005333 2038 9 1324 3 - 0
OG0005334 - 0 1678 0 - 0
OG0005335 433 2 433 1 433 1
OG0005338 859 8 988 2 - 0
OG0005339 - 0 - 0 - 0
OG0005340 - 0 - 0 - 0
OG0005341 1510 3 1015 0 - 0
OG0005343 727 1 - 0 - 0
OG0005344 1336 6 1336 3 - 0
OG0005345 592 1 - 0 - 0
OG0005346 - 0 1810 3 - 0
OG0005348 1555 2 - 0 - 0
OG0005349 - 0 1213 2 - 0
OG0005350 - 0 646 1 - 0
OG0005351 784 5 784 1 - 0
OG0005352 781 3 - 0 - 0
OG0005353 - 0 466 1 - 0
OG0005354 1795 2 1780 3 - 0
OG0005356 - 0 1294 1 - 0
OG0005357 2974 17 3202 5 - 0
OG0005361 - 0 775 2 - 0
OG0005362 490 0 820 1 - 0
OG0005363 2323 25 2323 1 - 0
OG0005364 1240 1 592 0 - 0
OG0005365 5995 37 3946 16 - 0
OG0005366 1654 8 1654 5 - 0
OG0005367 1777 5 2107 0 - 0
OG0005368 2752 12 2752 4 - 0
OG0005369 1054 4 388 0 - 0
OG0005370 1588 4 1648 3 - 0
OG0005371 - 0 862 1 - 0
OG0005372 3130 15 3928 45 3952 51
OG0005374 859 4 859 1 - 0
OG0005376 1060 9 1441 1 - 0
OG0005377 823 1 823 0 - 0
OG0005378 1084 1 1144 2 - 0
OG0005379 1675 17 1675 6 - 0
OG0005381 2194 4 385 0 - 0
OG0005382 2881 6 - 0 - 0
OG0005383 - 0 838 3 - 0
OG0005384 2203 14 1627 0 - 0
OG0005385 2737 29 2677 10 - 0
OG0005387 1840 5 - 0 - 0
OG0005389 325 0 325 1 - 0
OG0005390 823 1 - 0 - 0
OG0005391 - 0 1288 1 - 0
OG0005392 403 1 637 1 - 0
OG0005393 466 4 - 0 562 0
OG0005394 688 2 688 1 - 0
OG0005395 778 5 - 0 916 1
OG0005396 - 0 1504 4 - 0
OG0005397 742 9 793 1 - 0
OG0005398 2725 27 2722 5 - 0
OG0005399 3199 6 3199 1 - 0
OG0005400 937 0 - 0 1060 0
OG0005402 - 0 1948 2 - 0
OG0005403 1507 3 1495 7 - 0
OG0005404 - 0 - 0 - 0
OG0005406 1477 2 - 0 - 0
OG0005407 1447 13 571 4 - 0
OG0005408 2257 10 2263 3 3352 1
OG0005409 - 0 - 0 - 0
OG0005412 - 0 1573 6 1198 0
OG0005413 - 0 - 0 - 0
OG0005414 1414 9 - 0 - 0
OG0005415 2035 6 1246 1 1651 0
OG0005416 1654 2 - 0 - 0
OG0005417 490 1 490 1 - 0
OG0005418 - 0 427 0 - 0
OG0005419 - 0 - 0 - 0
OG0005420 2950 11 2950 3 - 0
OG0005421 - 0 - 0 - 0
OG0005423 1483 13 1408 4 - 0
OG0005425 1552 3 1552 1 1552 0
OG0005426 493 4 604 0 - 0
OG0005427 - 0 1057 3 - 0
OG0005428 775 6 - 0 - 0
OG0005429 - 0 1255 2 - 0
OG0005431 2206 5 1732 3 - 0
OG0005432 1057 4 - 0 - 0
OG0005433 1123 1 - 0 - 0
OG0005434 7813 6 7813 2 - 0
OG0005435 - 0 478 0 415 3
OG0005436 1138 11 778 1 - 0
OG0005437 1270 2 - 0 1069 0
OG0005438 1318 18 1318 1 - 0
OG0005440 - 0 1594 2 - 0
OG0005441 2395 6 1930 2 - 0
OG0005442 1117 3 1117 4 - 0
OG0005443 1873 7 1618 0 - 0
OG0005444 - 0 727 0 - 0
OG0005446 1321 2 1834 13 - 0
OG0005448 937 5 880 1 - 0
OG0005449 1381 7 1252 1 - 0
OG0005451 1600 0 - 0 - 0
OG0005452 793 3 799 7 - 0
OG0005453 2434 15 2446 4 - 0
OG0005454 - 0 1597 4 - 0
OG0005455 628 0 - 0 - 0
OG0005456 - 0 1477 1 1414 0
OG0005458 439 3 355 1 - 0
OG0005459 1126 4 1024 1 - 0
OG0005460 2560 12 - 0 - 0
OG0005461 1261 6 1261 1 1261 1
OG0005462 1111 3 1270 1 1270 1
OG0005463 - 0 4342 2 - 0
OG0005464 - 0 934 10 - 0
OG0005465 1975 3 1588 6 - 0
OG0005466 - 0 1489 4 - 0
OG0005467 - 0 2773 0 - 0
OG0005469 1000 3 802 1 - 0
OG0005470 6007 12 4546 3 - 0
OG0005471 6823 49 4786 11 - 0
OG0005472 - 0 1393 0 - 0
OG0005473 748 6 748 3 - 0
OG0005476 562 2 - 0 - 0
OG0005478 2377 3 - 0 - 0
OG0005479 1459 5 - 0 - 0
OG0005481 2980 44 2962 31 2977 21
OG0005482 3010 12 4147 6 - 0
OG0005483 754 3 751 10 754 0
OG0005484 3379 3 2059 2 - 0
OG0005485 - 0 1477 1 331 1
OG0005486 2035 14 2032 6 - 0
OG0005488 4567 20 4588 2 - 0
OG0005489 304 0 385 0 - 0
OG0005490 1024 1 544 0 - 0
OG0005491 1234 6 1165 6 - 0
OG0005492 - 0 880 2 1552 0
OG0005496 1537 11 - 0 997 0
OG0005498 2083 11 688 0 1279 0
OG0005499 1642 5 1567 1 - 0
OG0005500 361 3 361 2 361 2
OG0005501 1987 0 1987 0 - 0
OG0005502 373 0 1039 0 - 0
OG0005503 1765 4 1465 0 1765 3
OG0005504 - 0 - 0 - 0
OG0005505 1486 12 1489 8 1333 0
OG0005506 1789 9 1795 4 - 0
OG0005507 670 3 - 0 - 0
OG0005508 865 4 865 3 - 0
OG0005510 - 0 1261 1 - 0
OG0005511 2254 9 2248 8 - 0
OG0005512 - 0 - 0 - 0
OG0005514 - 0 - 0 1123 6
OG0005515 3016 19 2197 0 - 0
OG0005516 4357 16 4225 2 1639 1
OG0005517 - 0 3094 12 3379 0
OG0005518 2281 18 1618 3 1537 3
OG0005519 - 0 358 1 - 0
OG0005520 508 5 556 0 - 0
OG0005523 799 2 - 0 - 0
OG0005524 1120 0 325 0 391 0
OG0005525 8785 0 - 0 - 0
OG0005527 1207 0 1216 3 1207 0
OG0005528 1492 3 1540 1 - 0
OG0005529 907 1 907 1 - 0
OG0005530 415 1 415 0 - 0
OG0005531 - 0 2527 7 - 0
OG0005532 6490 5 - 0 - 0
OG0005534 835 8 868 2 1057 2
OG0005535 985 6 985 3 - 0
OG0005536 412 3 - 0 - 0
OG0005537 - 0 2380 2 2380 0
OG0005538 556 1 - 0 - 0
OG0005539 895 5 - 0 - 0
OG0005540 1132 5 - 0 - 0
OG0005541 388 0 - 0 - 0
OG0005543 5899 1 - 0 - 0
OG0005544 817 0 817 1 805 0
OG0005545 - 0 916 0 - 0
OG0005546 - 0 - 0 - 0
OG0005547 580 4 - 0 - 0
OG0005548 580 1 - 0 - 0
OG0005550 - 0 - 0 - 0
OG0005551 1942 1 1429 3 1942 1
OG0005552 - 0 - 0 - 0
OG0005553 691 1 - 0 - 0
OG0005554 5146 1 4684 2 - 0
OG0005557 - 0 460 2 - 0
OG0005558 1687 2 1246 1 - 0
OG0005559 6160 38 6160 10 - 0
OG0005560 346 1 - 0 346 0
OG0005561 1447 3 - 0 - 0
OG0005562 - 0 2221 5 - 0
OG0005563 1852 6 1852 5 - 0
OG0005564 1633 1 1633 1 - 0
OG0005567 6208 16 6205 1 - 0
OG0005568 2644 18 2233 2 - 0
OG0005569 637 0 709 0 - 0
OG0005570 850 2 322 1 1180 0
OG0005571 361 0 - 0 406 0
OG0005572 3208 2 3205 1 - 0
OG0005573 1114 2 - 0 - 0
OG0005574 1021 0 - 0 - 0
OG0005575 574 4 - 0 - 0
OG0005576 1960 5 1960 1 700 1
OG0005577 562 0 - 0 - 0
OG0005578 559 1 562 0 310 0
OG0005580 550 0 - 0 - 0
OG0005581 - 0 - 0 - 0
OG0005582 4894 9 3319 3 - 0
OG0005583 1309 6 1309 3 1528 0
OG0005584 1435 4 1435 0 - 0
OG0005585 - 0 - 0 - 0
OG0005586 1834 11 1834 4 - 0
OG0005587 1414 5 - 0 1531 1
OG0005588 1978 10 1867 4 - 0
OG0005589 808 5 811 1 - 0
OG0005590 - 0 1465 1 - 0
OG0005591 469 6 - 0 - 0
OG0005592 - 0 811 1 - 0
OG0005593 3427 9 - 0 - 0
OG0005594 7246 28 6502 5 - 0
OG0005595 2422 11 2284 1 - 0
OG0005596 1903 9 - 0 - 0
OG0005597 - 0 601 2 - 0
OG0005598 - 0 - 0 - 0
OG0005599 3730 7 - 0 - 0
OG0005600 598 2 598 4 - 0
OG0005601 2536 12 2434 1 - 0
OG0005602 - 0 - 0 - 0
OG0005603 - 0 628 0 760 0
OG0005605 1459 4 - 0 - 0
OG0005606 - 0 1042 0 - 0
OG0005609 325 14 331 0 409 18
OG0005610 13498 80 13486 41 - 0
OG0005611 610 0 712 1 - 0
OG0005612 1552 5 - 0 1183 0
OG0005613 1078 10 1078 1 - 0
OG0005615 787 6 787 0 - 0
OG0005616 877 2 - 0 - 0
OG0005617 1204 5 1204 2 - 0
OG0005619 - 0 - 0 - 0
OG0005620 - 0 - 0 - 0
OG0005622 754 0 - 0 - 0
OG0005623 1441 7 1474 11 - 0
OG0005624 - 0 535 3 - 0
OG0005625 1567 6 1516 3 - 0
OG0005626 1690 3 1690 3 - 0
OG0005628 562 6 562 1 - 0
OG0005629 2944 19 2944 13 868 0
OG0005630 1105 7 - 0 - 0
OG0005632 1501 2 1129 1 - 0
OG0005633 3031 15 - 0 - 0
OG0005634 - 0 1783 1 - 0
OG0005635 - 0 - 0 - 0
OG0005636 - 0 - 0 - 0
OG0005638 - 0 - 0 - 0
OG0005639 1042 7 550 3 - 0
OG0005640 3757 19 2692 0 - 0
OG0005641 2596 16 2920 1 - 0
OG0005642 970 7 - 0 - 0
OG0005643 2368 4 1897 0 - 0
OG0005645 850 1 850 3 850 0
OG0005647 1390 3 1396 2 - 0
OG0005648 979 3 718 0 - 0
OG0005649 1654 4 1654 2 859 0
OG0005651 - 0 478 1 - 0
OG0005652 616 1 - 0 - 0
OG0005653 616 3 - 0 - 0
OG0005654 - 0 466 1 700 2
OG0005655 1096 1 - 0 - 0
OG0005656 2656 14 2656 9 - 0
OG0005657 - 0 958 3 - 0
OG0005659 1993 8 1762 0 - 0
OG0005660 1804 9 2113 2 - 0
OG0005661 1966 7 1999 3 - 0
OG0005662 1531 6 1369 0 - 0
OG0005665 - 0 1171 3 - 0
OG0005666 439 1 - 0 - 0
