OG BAT_len BAT_nvar BGM_len BGM_nvar BRO_len BRO_nvar
OG0004928 - 0 493 2 - 0
OG0004929 1249 8 2941 2 - 0
OG0004930 - 0 1837 2 - 0
OG0004931 - 0 - 0 - 0
OG0004932 - 0 1084 6 - 0
OG0004933 - 0 - 0 - 0
OG0004934 - 0 - 0 - 0
OG0004935 3565 32 628 1 - 0
OG0004936 - 0 3049 1 - 0
OG0004938 - 0 2452 5 - 0
OG0004939 - 0 1888 8 - 0
OG0004940 - 0 1828 1 - 0
OG0004941 - 0 - 0 - 0
OG0004942 - 0 1129 1 - 0
OG0004943 - 0 - 0 - 0
OG0004944 - 0 724 18 - 0
OG0004945 - 0 - 0 - 0
OG0004946 - 0 - 0 - 0
OG0004948 - 0 - 0 - 0
OG0004949 - 0 2398 6 - 0
OG0004950 - 0 7255 2 - 0
OG0004951 - 0 1231 4 - 0
OG0004952 - 0 1237 2 - 0
OG0004954 - 0 1006 13 - 0
OG0004955 2470 16 676 1 901 28
OG0004957 - 0 - 0 1162 8
OG0004958 - 0 604 2 - 0
OG0004959 - 0 - 0 - 0
OG0004960 - 0 1216 2 - 0
OG0004961 - 0 - 0 418 6
OG0004962 - 0 - 0 - 0
OG0004963 - 0 - 0 - 0
OG0004964 - 0 2038 1 - 0
OG0004965 2653 7 1348 1 - 0
OG0004966 - 0 718 4 - 0
OG0004967 - 0 433 13 - 0
OG0004968 - 0 979 3 - 0
OG0004969 - 0 3778 17 - 0
OG0004970 - 0 1495 2 - 0
OG0004971 - 0 2908 1 - 0
OG0004972 - 0 - 0 - 0
OG0004973 - 0 514 3 - 0
OG0004974 - 0 634 1 - 0
OG0004976 - 0 1753 3 - 0
OG0004977 - 0 - 0 - 0
OG0004978 - 0 11611 1 - 0
OG0004979 - 0 481 1 - 0
OG0004980 2170 24 2833 1 1279 29
OG0004981 - 0 3448 3 - 0
OG0004983 583 5 550 1 - 0
OG0004984 - 0 - 0 - 0
OG0004985 - 0 1288 2 - 0
OG0004986 - 0 6745 12 - 0
OG0004987 - 0 - 0 - 0
OG0004988 - 0 - 0 - 0
OG0004989 - 0 502 8 - 0
OG0004990 - 0 1648 6 - 0
OG0004991 - 0 2263 2 - 0
OG0004992 - 0 - 0 - 0
OG0004993 - 0 3250 4 - 0
OG0004995 - 0 10759 10 733 13
OG0004996 - 0 4060 8 - 0
OG0004997 - 0 979 3 - 0
OG0004999 - 0 2935 9 - 0
OG0005001 - 0 - 0 - 0
OG0005002 - 0 1717 2 - 0
OG0005004 - 0 - 0 - 0
OG0005005 - 0 910 7 - 0
OG0005006 - 0 4210 13 1813 15
OG0005007 748 7 943 1 - 0
OG0005008 - 0 1816 3 418 12
OG0005009 - 0 1111 6 - 0
OG0005010 - 0 1813 66 - 0
OG0005011 - 0 988 3 - 0
OG0005012 547 3 1237 1 - 0
OG0005013 - 0 - 0 - 0
OG0005014 - 0 709 7 - 0
OG0005015 - 0 2542 4 - 0
OG0005016 - 0 1417 1 1402 12
OG0005018 - 0 3832 2 - 0
OG0005019 - 0 2953 2 - 0
OG0005020 - 0 3487 10 - 0
OG0005021 - 0 - 0 - 0
OG0005022 - 0 625 1 - 0
OG0005025 - 0 11590 49 - 0
OG0005026 - 0 - 0 - 0
OG0005027 - 0 - 0 - 0
OG0005028 3661 15 3478 5 - 0
OG0005029 - 0 1174 1 - 0
OG0005031 - 0 1498 7 - 0
OG0005032 - 0 - 0 1657 56
OG0005033 - 0 - 0 - 0
OG0005034 - 0 820 1 - 0
OG0005035 - 0 2182 8 - 0
OG0005036 2236 11 - 0 - 0
OG0005037 1447 3 - 0 - 0
OG0005038 - 0 2287 14 - 0
OG0005039 - 0 - 0 - 0
OG0005042 - 0 - 0 - 0
OG0005043 - 0 640 1 - 0
OG0005044 - 0 - 0 - 0
OG0005045 - 0 1393 1 - 0
OG0005046 - 0 1207 1 - 0
OG0005047 - 0 1723 3 - 0
OG0005048 - 0 - 0 - 0
OG0005049 - 0 3514 8 - 0
OG0005050 - 0 1213 2 - 0
OG0005051 - 0 - 0 - 0
OG0005052 - 0 346 6 - 0
OG0005054 - 0 463 16 - 0
OG0005055 - 0 310 2 - 0
OG0005056 - 0 1519 2 - 0
OG0005057 - 0 - 0 - 0
OG0005058 - 0 - 0 - 0
OG0005059 - 0 544 1 - 0
OG0005060 - 0 1252 4 - 0
OG0005061 - 0 - 0 - 0
OG0005062 - 0 1840 2 - 0
OG0005063 2473 10 835 1 - 0
OG0005064 - 0 3973 1 - 0
OG0005065 - 0 - 0 - 0
OG0005066 - 0 - 0 - 0
OG0005067 1408 10 613 7 - 0
OG0005068 - 0 1474 1 - 0
OG0005069 - 0 - 0 - 0
OG0005070 - 0 859 1 - 0
OG0005071 1342 9 928 1 - 0
OG0005072 - 0 1285 1 - 0
OG0005073 - 0 1363 4 - 0
OG0005074 - 0 1405 1 - 0
OG0005075 - 0 2371 4 - 0
OG0005076 - 0 10597 25 1669 3
OG0005077 - 0 754 1 - 0
OG0005078 - 0 544 2 - 0
OG0005079 - 0 1558 2 - 0
OG0005080 - 0 871 2 - 0
OG0005081 - 0 - 0 - 0
OG0005082 1282 7 1273 2 - 0
OG0005083 - 0 3538 1 862 7
OG0005084 - 0 985 1 - 0
OG0005085 - 0 5644 3 - 0
OG0005086 - 0 1285 1 - 0
OG0005087 - 0 1333 1 - 0
OG0005088 - 0 1225 1 - 0
OG0005089 - 0 1942 3 - 0
OG0005090 - 0 1450 9 - 0
OG0005092 - 0 868 2 - 0
OG0005093 - 0 946 2 - 0
OG0005094 - 0 1462 2 - 0
OG0005095 - 0 1564 3 - 0
OG0005096 433 3 796 1 - 0
OG0005097 - 0 - 0 - 0
OG0005098 - 0 715 6 - 0
OG0005099 - 0 2086 3 - 0
OG0005100 - 0 - 0 - 0
OG0005101 12373 94 - 0 - 0
OG0005102 - 0 1045 11 - 0
OG0005103 - 0 - 0 - 0
OG0005105 - 0 - 0 - 0
OG0005106 - 0 625 1 - 0
OG0005107 - 0 3199 3 - 0
OG0005108 - 0 583 2 - 0
OG0005109 - 0 724 8 - 0
OG0005110 3199 18 388 1 832 6
OG0005111 - 0 - 0 - 0
OG0005112 - 0 520 3 - 0
OG0005113 1903 39 - 0 - 0
OG0005114 - 0 2275 1 - 0
OG0005115 - 0 1903 2 - 0
OG0005116 - 0 481 1 - 0
OG0005118 - 0 1369 10 - 0
OG0005120 5446 13 1417 1 - 0
OG0005121 - 0 - 0 - 0
OG0005122 - 0 - 0 - 0
OG0005123 3949 21 1195 2 - 0
OG0005124 - 0 - 0 - 0
OG0005125 1687 17 - 0 - 0
OG0005127 - 0 379 1 - 0
OG0005128 - 0 - 0 - 0
OG0005130 - 0 700 1 - 0
OG0005131 - 0 - 0 - 0
OG0005132 2428 10 1627 1 - 0
OG0005133 - 0 832 1 - 0
OG0005134 - 0 - 0 - 0
OG0005135 - 0 454 1 - 0
OG0005136 - 0 1051 1 - 0
OG0005137 - 0 2935 4 - 0
OG0005138 1126 12 2218 7 - 0
OG0005139 - 0 496 6 - 0
OG0005140 - 0 715 4 - 0
OG0005141 - 0 - 0 - 0
OG0005142 - 0 1363 5 - 0
OG0005143 - 0 2275 3 - 0
OG0005145 - 0 - 0 - 0
OG0005146 1222 8 550 1 - 0
OG0005147 - 0 - 0 - 0
OG0005148 - 0 - 0 - 0
OG0005149 - 0 2101 9 - 0
OG0005150 - 0 1960 1 - 0
OG0005151 - 0 1477 15 - 0
OG0005152 - 0 - 0 - 0
OG0005153 - 0 2581 7 - 0
OG0005154 - 0 526 1 - 0
OG0005155 - 0 1633 4 - 0
OG0005156 - 0 361 2 - 0
OG0005157 - 0 532 3 - 0
OG0005158 - 0 - 0 - 0
OG0005159 - 0 1063 1 - 0
OG0005160 - 0 2743 7 - 0
OG0005161 - 0 2410 2 - 0
OG0005162 - 0 790 3 - 0
OG0005163 - 0 577 3 - 0
OG0005164 - 0 436 2 - 0
OG0005165 - 0 700 5 - 0
OG0005166 - 0 1753 2 - 0
OG0005167 922 10 6766 45 - 0
OG0005169 - 0 2602 4 - 0
OG0005170 - 0 - 0 - 0
OG0005171 - 0 1846 1 - 0
OG0005172 - 0 2605 4 - 0
OG0005173 - 0 1381 7 - 0
OG0005174 - 0 2578 6 - 0
OG0005175 - 0 - 0 - 0
OG0005176 - 0 808 1 1561 4
OG0005177 - 0 - 0 - 0
OG0005178 - 0 688 1 - 0
OG0005179 - 0 1720 1 - 0
OG0005180 3544 26 481 2 - 0
OG0005181 - 0 2656 1 - 0
OG0005182 - 0 598 19 - 0
OG0005183 - 0 505 1 - 0
OG0005184 - 0 1483 4 - 0
OG0005185 - 0 778 1 - 0
OG0005186 - 0 1789 9 - 0
OG0005187 - 0 - 0 - 0
OG0005190 - 0 664 2 - 0
OG0005192 - 0 1942 9 - 0
OG0005193 - 0 - 0 - 0
OG0005194 - 0 - 0 - 0
OG0005195 - 0 1813 1 - 0
OG0005196 - 0 412 1 - 0
OG0005197 1255 16 - 0 - 0
OG0005198 - 0 1519 6 - 0
OG0005199 - 0 1615 1 4096 9
OG0005200 - 0 3694 2 - 0
OG0005201 - 0 - 0 - 0
OG0005202 - 0 - 0 - 0
OG0005203 - 0 1384 2 - 0
OG0005204 - 0 1681 1 - 0
OG0005205 - 0 2320 8 - 0
OG0005206 - 0 - 0 - 0
OG0005207 - 0 - 0 - 0
OG0005208 - 0 799 3 - 0
OG0005209 - 0 2089 2 - 0
OG0005210 - 0 2179 2 - 0
OG0005211 - 0 1012 7 658 17
OG0005212 - 0 - 0 - 0
OG0005213 - 0 - 0 - 0
OG0005214 - 0 562 3 - 0
OG0005215 - 0 2062 1 - 0
OG0005216 - 0 4231 13 - 0
OG0005217 - 0 - 0 - 0
OG0005218 - 0 - 0 - 0
OG0005219 - 0 - 0 - 0
OG0005220 - 0 - 0 - 0
OG0005221 - 0 - 0 - 0
OG0005222 424 10 1588 1 - 0
OG0005223 439 12 1021 3 - 0
OG0005224 2107 10 - 0 - 0
OG0005225 - 0 - 0 - 0
OG0005228 - 0 2032 1 - 0
OG0005230 - 0 - 0 - 0
OG0005231 - 0 1501 2 - 0
OG0005232 601 24 3415 12 - 0
OG0005233 - 0 571 1 - 0
OG0005235 - 0 - 0 - 0
OG0005237 - 0 709 2 - 0
OG0005238 - 0 607 6 - 0
OG0005239 - 0 2641 1 - 0
OG0005240 - 0 2509 2 - 0
OG0005241 - 0 1168 2 - 0
OG0005242 - 0 3079 3 - 0
OG0005243 - 0 4405 2 - 0
OG0005244 - 0 - 0 - 0
OG0005245 - 0 5680 8 - 0
OG0005250 - 0 - 0 - 0
OG0005251 - 0 - 0 - 0
OG0005253 1333 12 - 0 - 0
OG0005254 1195 14 2794 6 - 0
OG0005257 - 0 - 0 - 0
OG0005258 - 0 2077 1 2134 56
OG0005259 - 0 910 1 - 0
OG0005260 - 0 2221 1 - 0
OG0005261 - 0 2362 1 2059 3
OG0005262 1168 9 907 3 - 0
OG0005263 814 4 1939 3 - 0
OG0005265 - 0 778 5 - 0
OG0005266 - 0 - 0 - 0
OG0005267 - 0 1396 3 - 0
OG0005268 - 0 1333 2 - 0
OG0005269 - 0 361 1 - 0
OG0005270 - 0 10297 9 - 0
OG0005271 - 0 373 6 - 0
OG0005272 - 0 - 0 1015 38
OG0005273 - 0 877 1 - 0
OG0005274 - 0 1624 2 - 0
OG0005275 - 0 - 0 - 0
OG0005276 - 0 757 1 - 0
OG0005277 - 0 1789 1 - 0
OG0005280 - 0 403 2 - 0
OG0005281 - 0 - 0 - 0
OG0005282 - 0 2242 2 - 0
OG0005283 - 0 - 0 - 0
OG0005284 - 0 - 0 - 0
OG0005285 - 0 457 1 - 0
OG0005286 - 0 703 1 2296 100
OG0005287 - 0 - 0 - 0
OG0005288 - 0 1876 4 - 0
OG0005289 - 0 1060 1 - 0
OG0005290 - 0 - 0 - 0
OG0005291 - 0 2863 6 - 0
OG0005293 - 0 1348 1 301 17
OG0005294 - 0 - 0 - 0
OG0005295 - 0 - 0 - 0
OG0005296 - 0 622 2 - 0
OG0005297 - 0 2314 10 - 0
OG0005299 - 0 2785 1 - 0
OG0005301 - 0 - 0 - 0
OG0005302 - 0 - 0 604 2
OG0005303 - 0 2251 2 310 13
OG0005305 2557 3 - 0 - 0
OG0005306 - 0 1567 1 - 0
OG0005307 - 0 - 0 - 0
OG0005308 - 0 862 5 1588 22
OG0005309 - 0 733 1 - 0
OG0005310 1336 6 - 0 - 0
OG0005311 - 0 6739 5 - 0
OG0005312 - 0 1333 1 - 0
OG0005313 - 0 1090 6 - 0
OG0005314 - 0 1285 4 - 0
OG0005315 - 0 865 1 - 0
OG0005316 - 0 1738 2 - 0
OG0005317 - 0 2245 8 - 0
OG0005318 781 2 - 0 - 0
OG0005319 - 0 340 2 - 0
OG0005320 - 0 1219 1 - 0
OG0005321 - 0 3121 2 - 0
OG0005322 - 0 364 1 - 0
OG0005324 - 0 - 0 - 0
OG0005325 - 0 1027 1 - 0
OG0005326 - 0 - 0 - 0
OG0005327 - 0 - 0 - 0
OG0005328 - 0 2665 4 - 0
OG0005329 - 0 - 0 3850 10
OG0005331 - 0 - 0 - 0
OG0005332 - 0 - 0 - 0
OG0005334 - 0 640 2 - 0
OG0005335 - 0 3673 41 - 0
OG0005336 - 0 724 2 - 0
OG0005337 - 0 934 1 - 0
OG0005338 - 0 2086 10 - 0
OG0005339 - 0 2482 1 - 0
OG0005340 1021 3 - 0 - 0
OG0005341 - 0 2569 7 - 0
OG0005343 - 0 - 0 - 0
OG0005344 - 0 730 1 - 0
OG0005345 385 7 850 4 - 0
OG0005346 - 0 1228 1 - 0
OG0005347 - 0 685 2 - 0
OG0005348 - 0 352 2 - 0
OG0005350 - 0 3913 4 - 0
OG0005351 - 0 2293 5 - 0
OG0005352 - 0 1948 5 - 0
OG0005353 - 0 2014 3 - 0
OG0005355 - 0 1318 8 - 0
OG0005356 - 0 1369 1 - 0
OG0005357 2086 6 2605 2 - 0
OG0005358 - 0 - 0 - 0
OG0005359 - 0 - 0 - 0
OG0005360 - 0 4396 3 - 0
OG0005361 - 0 4063 2 - 0
OG0005362 - 0 583 1 - 0
OG0005363 2899 9 1102 4 - 0
OG0005364 - 0 721 3 - 0
OG0005365 - 0 757 1 - 0
OG0005366 - 0 1072 2 - 0
OG0005367 1069 2 682 1 - 0
OG0005368 - 0 - 0 - 0
OG0005369 - 0 2119 4 - 0
OG0005370 - 0 2830 4 - 0
OG0005372 - 0 2515 4 - 0
OG0005373 - 0 4396 28 1972 2
OG0005374 - 0 - 0 - 0
OG0005375 - 0 - 0 - 0
OG0005376 1351 7 1969 3 790 2
OG0005377 - 0 727 3 - 0
OG0005378 - 0 736 6 - 0
OG0005379 - 0 2479 7 - 0
OG0005380 - 0 745 1 2080 28
OG0005382 - 0 2710 2 - 0
OG0005383 - 0 - 0 - 0
OG0005384 - 0 940 1 - 0
OG0005385 - 0 - 0 - 0
OG0005386 637 2 1087 4 3745 11
OG0005387 - 0 706 2 - 0
OG0005388 - 0 433 3 - 0
OG0005389 - 0 2785 7 - 0
OG0005391 346 2 - 0 - 0
OG0005392 - 0 1708 4 - 0
OG0005393 - 0 1654 1 - 0
OG0005395 - 0 781 1 - 0
OG0005396 - 0 1846 7 - 0
OG0005397 - 0 541 1 - 0
OG0005398 - 0 550 2 - 0
OG0005399 - 0 1486 1 - 0
OG0005400 1096 8 1291 2 418 27
OG0005401 - 0 - 0 - 0
OG0005402 - 0 - 0 - 0
OG0005403 - 0 2659 2 - 0
OG0005404 - 0 1105 3 - 0
OG0005405 - 0 1159 7 - 0
OG0005408 - 0 904 1 - 0
OG0005410 - 0 1141 1 - 0
OG0005412 - 0 - 0 - 0
OG0005413 - 0 - 0 - 0
OG0005415 - 0 1030 2 - 0
OG0005417 - 0 1753 3 - 0
OG0005418 - 0 8722 32 - 0
OG0005419 - 0 1579 18 - 0
OG0005420 739 8 907 1 - 0
OG0005421 - 0 1225 1 - 0
OG0005422 - 0 1015 1 - 0
OG0005423 - 0 1012 12 - 0
OG0005424 - 0 - 0 - 0
OG0005425 - 0 - 0 - 0
OG0005426 - 0 4507 9 - 0
OG0005427 - 0 2278 8 - 0
OG0005428 - 0 - 0 - 0
OG0005429 - 0 1045 2 - 0
OG0005430 - 0 1171 2 - 0
OG0005431 1411 18 463 1 - 0
OG0005432 - 0 - 0 - 0
OG0005433 - 0 769 2 - 0
OG0005434 - 0 - 0 - 0
OG0005435 - 0 - 0 - 0
OG0005436 - 0 3967 5 - 0
OG0005437 - 0 604 2 - 0
OG0005438 - 0 322 1 - 0
OG0005439 1165 11 - 0 - 0
OG0005440 - 0 1486 6 - 0
OG0005441 - 0 418 1 - 0
OG0005442 - 0 4912 18 - 0
OG0005444 - 0 1813 16 - 0
OG0005445 - 0 2632 5 - 0
OG0005446 2458 3 2329 7 - 0
OG0005447 - 0 2068 1 - 0
OG0005448 - 0 - 0 - 0
OG0005449 - 0 - 0 - 0
OG0005450 - 0 2509 1 - 0
OG0005451 - 0 2770 3 313 14
OG0005452 - 0 - 0 - 0
OG0005453 - 0 2152 4 - 0
OG0005454 - 0 1021 4 - 0
OG0005455 - 0 448 3 - 0
OG0005456 - 0 1030 1 - 0
OG0005457 - 0 970 1 - 0
OG0005459 - 0 - 0 - 0
OG0005460 - 0 400 5 - 0
OG0005461 1177 4 - 0 922 2
OG0005462 - 0 - 0 - 0
OG0005463 - 0 1375 3 - 0
OG0005464 - 0 1147 12 - 0
OG0005465 - 0 - 0 457 10
OG0005467 - 0 - 0 - 0
OG0005468 1828 8 1717 4 - 0
OG0005469 - 0 - 0 - 0
OG0005470 - 0 - 0 - 0
OG0005471 - 0 889 3 - 0
OG0005472 - 0 - 0 - 0
OG0005473 - 0 847 2 - 0
OG0005474 - 0 1132 2 - 0
OG0005475 - 0 - 0 - 0
OG0005476 - 0 886 1 - 0
OG0005478 - 0 1573 5 - 0
OG0005479 - 0 3601 3 - 0
OG0005480 - 0 382 2 - 0
OG0005481 - 0 505 1 - 0
OG0005482 - 0 2968 1 - 0
OG0005483 - 0 2533 7 - 0
OG0005484 - 0 892 4 - 0
OG0005485 - 0 1336 2 - 0
OG0005486 - 0 1555 5 - 0
OG0005488 - 0 - 0 - 0
OG0005490 - 0 4687 3 - 0
OG0005491 - 0 2305 1 - 0
OG0005492 - 0 - 0 - 0
OG0005493 - 0 1699 2 - 0
OG0005495 - 0 1312 9 - 0
OG0005497 - 0 - 0 - 0
OG0005499 - 0 - 0 508 11
OG0005501 - 0 490 3 - 0
OG0005502 - 0 6643 32 - 0
OG0005503 - 0 1459 3 - 0
OG0005504 1189 9 1444 2 - 0
OG0005505 - 0 5044 5 - 0
OG0005506 - 0 1621 4 - 0
OG0005507 - 0 2167 2 - 0
OG0005508 - 0 1087 1 - 0
OG0005509 - 0 - 0 - 0
OG0005510 523 3 2533 10 - 0
OG0005511 - 0 604 4 - 0
OG0005512 - 0 862 5 - 0
OG0005513 - 0 1039 25 - 0
OG0005514 - 0 370 13 - 0
OG0005515 - 0 2479 7 - 0
OG0005516 - 0 - 0 - 0
OG0005517 1621 40 1534 5 - 0
OG0005518 - 0 1951 1 - 0
OG0005519 - 0 1216 1 - 0
OG0005520 - 0 553 2 - 0
OG0005521 - 0 619 2 - 0
OG0005522 - 0 2740 7 - 0
OG0005523 - 0 814 2 - 0
OG0005524 - 0 - 0 - 0
OG0005525 - 0 - 0 - 0
OG0005526 - 0 2611 4 - 0
OG0005527 - 0 3718 5 - 0
OG0005528 - 0 1282 2 - 0
OG0005529 - 0 - 0 - 0
OG0005530 - 0 739 1 - 0
OG0005532 - 0 1771 6 - 0
OG0005533 - 0 - 0 - 0
OG0005534 - 0 1087 1 - 0
OG0005535 - 0 2005 3 - 0
OG0005536 - 0 1915 2 - 0
OG0005537 - 0 - 0 - 0
OG0005538 - 0 - 0 - 0
OG0005539 - 0 - 0 - 0
OG0005540 - 0 1489 1 - 0
OG0005541 - 0 2443 6 - 0
OG0005542 - 0 892 5 - 0
OG0005543 - 0 1018 2 - 0
OG0005545 - 0 3094 3 - 0
OG0005546 - 0 2860 4 - 0
OG0005547 - 0 3637 1 - 0
OG0005548 - 0 934 1 - 0
OG0005549 - 0 1375 5 - 0
OG0005550 - 0 1432 1 - 0
OG0005552 - 0 814 1 - 0
OG0005553 - 0 2152 11 2620 5
OG0005555 - 0 1456 3 - 0
OG0005556 - 0 - 0 - 0
OG0005557 - 0 661 4 - 0
OG0005558 - 0 - 0 - 0
OG0005559 - 0 3349 1 - 0
OG0005561 - 0 2176 4 - 0
OG0005562 1381 34 913 1 - 0
OG0005563 1360 20 3718 14 - 0
OG0005564 - 0 - 0 - 0
OG0005569 - 0 1315 1 - 0
OG0005570 394 8 925 2 - 0
OG0005572 - 0 - 0 - 0
OG0005573 - 0 8596 18 - 0
OG0005574 - 0 1834 10 1684 37
OG0005575 - 0 - 0 - 0
OG0005577 1762 3 1525 5 - 0
OG0005578 - 0 499 2 - 0
OG0005579 - 0 - 0 - 0
OG0005580 - 0 4654 1 - 0
OG0005581 - 0 - 0 - 0
OG0005582 - 0 2731 1 - 0
OG0005585 - 0 724 1 - 0
OG0005586 - 0 613 1 - 0
OG0005587 1930 10 1345 4 - 0
OG0005588 - 0 1834 4 - 0
OG0005590 - 0 - 0 - 0
OG0005591 - 0 1279 3 - 0
OG0005592 - 0 - 0 481 7
OG0005595 - 0 1027 2 - 0
OG0005596 - 0 727 2 - 0
OG0005597 - 0 2296 1 2158 2
OG0005598 - 0 1180 4 - 0
OG0005599 - 0 751 1 - 0
OG0005600 - 0 1180 1 - 0
OG0005601 - 0 3859 4 - 0
OG0005602 - 0 937 1 - 0
OG0005603 - 0 - 0 - 0
OG0005604 - 0 799 5 - 0
OG0005605 - 0 - 0 - 0
OG0005606 - 0 - 0 - 0
OG0005607 - 0 - 0 - 0
OG0005608 - 0 3184 4 - 0
OG0005609 - 0 1087 3 - 0
OG0005610 - 0 1294 4 - 0
OG0005611 - 0 847 5 571 2
OG0005613 - 0 997 1 - 0
OG0005614 - 0 - 0 - 0
OG0005615 - 0 1729 3 - 0
OG0005616 - 0 4108 2 - 0
OG0005618 - 0 1441 1 - 0
OG0005619 - 0 2029 3 - 0
OG0005620 - 0 2017 4 - 0
OG0005621 982 4 3721 1 - 0
OG0005622 - 0 - 0 - 0
OG0005623 - 0 673 1 - 0
OG0005624 - 0 - 0 - 0
OG0005625 - 0 709 3 - 0
OG0005626 - 0 1039 3 - 0
OG0005627 - 0 - 0 - 0
OG0005628 469 4 1738 1 - 0
OG0005630 - 0 1867 3 - 0
OG0005632 - 0 - 0 - 0
OG0005633 - 0 1810 10 - 0
OG0005634 - 0 811 1 - 0
OG0005635 - 0 3505 6 376 6
OG0005636 - 0 1678 1 - 0
OG0005637 - 0 919 7 - 0
OG0005638 - 0 1195 2 - 0
OG0005639 - 0 - 0 - 0
OG0005640 - 0 1963 6 - 0
OG0005641 - 0 1780 3 1585 3
OG0005642 - 0 - 0 - 0
OG0005643 1027 13 796 2 343 4
OG0005644 - 0 1576 1 - 0
OG0005645 - 0 967 24 - 0
OG0005646 - 0 - 0 - 0
OG0005647 - 0 - 0 - 0
OG0005648 1318 9 1891 2 - 0
OG0005649 - 0 730 10 - 0
OG0005650 - 0 811 1 - 0
OG0005652 - 0 481 3 - 0
OG0005653 - 0 - 0 - 0
OG0005654 - 0 337 1 - 0
OG0005655 - 0 601 4 - 0
OG0005656 - 0 - 0 - 0
OG0005659 - 0 - 0 - 0
OG0005660 - 0 736 1 - 0
OG0005661 - 0 - 0 - 0
OG0005662 - 0 - 0 - 0
OG0005663 - 0 6337 30 - 0
OG0005664 - 0 1351 6 - 0
OG0005665 - 0 2374 10 - 0
OG0005666 - 0 820 3 - 0
OG0005667 391 19 595 1 - 0
OG0005668 - 0 - 0 - 0
OG0005669 - 0 - 0 - 0
OG0005670 - 0 1282 1 - 0
OG0005671 - 0 - 0 - 0
OG0005672 - 0 1378 1 - 0
OG0005673 - 0 - 0 - 0
OG0005675 - 0 379 2 - 0
OG0005678 - 0 - 0 - 0
OG0005679 - 0 - 0 - 0
OG0005681 - 0 1885 1 - 0
OG0005683 - 0 2467 2 - 0
OG0005684 - 0 2851 3 - 0
OG0005685 - 0 2413 1 - 0
OG0005686 - 0 2914 6 - 0
OG0005687 - 0 1444 1 - 0
OG0005688 - 0 1333 1 - 0
OG0005689 - 0 3226 3 - 0
OG0005690 - 0 - 0 - 0
OG0005692 - 0 - 0 868 2
OG0005693 - 0 4099 3 - 0
OG0005694 6823 51 907 3 - 0
OG0005695 - 0 2995 7 - 0
OG0005696 - 0 715 1 - 0
OG0005697 - 0 - 0 - 0
OG0005698 - 0 916 1 - 0
OG0005699 - 0 1138 2 - 0
OG0005700 - 0 1501 8 1045 38
OG0005701 - 0 4510 6 - 0
OG0005702 - 0 - 0 - 0
OG0005703 - 0 382 1 - 0
OG0005704 - 0 1888 1 - 0
OG0005705 - 0 6025 3 - 0
OG0005706 - 0 - 0 - 0
OG0005708 - 0 - 0 - 0
OG0005709 - 0 496 1 - 0
OG0005710 - 0 - 0 - 0
OG0005711 - 0 2026 1 1057 28
OG0005712 - 0 - 0 - 0
OG0005713 - 0 976 3 - 0
OG0005714 - 0 - 0 - 0
OG0005715 - 0 733 8 - 0
OG0005716 1603 24 2245 1 - 0
OG0005717 - 0 889 2 - 0
OG0005720 - 0 2425 7 - 0
OG0005721 - 0 - 0 - 0
OG0005722 - 0 - 0 - 0
OG0005723 - 0 1309 3 - 0
OG0005724 - 0 - 0 - 0
OG0005725 - 0 3013 10 - 0
OG0005726 - 0 - 0 - 0
OG0005727 - 0 997 6 - 0
OG0005728 - 0 3835 9 - 0
OG0005729 - 0 1807 12 - 0
OG0005730 - 0 - 0 - 0
OG0005731 - 0 - 0 - 0
OG0005732 - 0 826 3 - 0
OG0005733 - 0 1564 3 - 0
OG0005734 - 0 1501 1 - 0
OG0005736 - 0 2014 3 - 0
OG0005737 - 0 - 0 - 0
OG0005738 - 0 - 0 - 0
OG0005739 - 0 - 0 - 0
OG0005740 - 0 - 0 - 0
OG0005741 - 0 1006 2 - 0
OG0005742 - 0 - 0 - 0
OG0005744 - 0 856 1 - 0
OG0005745 - 0 1597 4 - 0
OG0005747 - 0 3022 11 - 0
OG0005748 - 0 1255 1 - 0
OG0005750 - 0 325 3 - 0
OG0005751 - 0 1327 3 - 0
OG0005752 1024 34 - 0 - 0
OG0005753 3484 131 1414 8 - 0
OG0005754 1765 35 - 0 - 0
OG0005755 - 0 3817 6 - 0
OG0005756 - 0 4378 1 - 0
OG0005757 1891 5 - 0 - 0
OG0005758 - 0 - 0 - 0
OG0005759 - 0 2137 12 - 0
OG0005760 - 0 517 1 - 0
OG0005761 - 0 4081 10 - 0
OG0005762 - 0 388 1 - 0
OG0005764 - 0 766 3 - 0
OG0005765 772 2 2581 1 - 0
OG0005766 - 0 1348 1 - 0
OG0005767 - 0 1738 3 - 0
OG0005768 - 0 2482 1 - 0
OG0005769 - 0 - 0 - 0
OG0005770 - 0 445 2 1270 12
OG0005771 - 0 538 1 - 0
OG0005772 - 0 - 0 - 0
OG0005773 - 0 - 0 2869 62
OG0005774 736 3 - 0 - 0
OG0005776 - 0 1534 3 - 0
OG0005777 - 0 2206 1 - 0
OG0005778 - 0 1282 2 - 0
OG0005781 643 2 - 0 - 0
OG0005782 - 0 523 1 - 0
OG0005783 - 0 1729 2 - 0
OG0005784 - 0 403 2 - 0
OG0005785 - 0 - 0 - 0
OG0005786 - 0 - 0 - 0
OG0005787 - 0 2338 2 1225 2
OG0005788 - 0 - 0 - 0
OG0005789 - 0 - 0 - 0
OG0005790 - 0 613 1 - 0
OG0005791 - 0 1912 4 - 0
