OG BAT_len BAT_nvar BGM_len BGM_nvar BRO_len BRO_nvar
OG0004875 1333 4 841 2 - 0
OG0004876 7996 18 7639 2 - 0
OG0004877 - 0 790 1 - 0
OG0004878 1729 2 2812 0 - 0
OG0004879 505 3 325 1 - 0
OG0004880 994 1 - 0 - 0
OG0004883 1561 2 1132 1 - 0
OG0004884 541 5 391 2 640 1
OG0004885 1228 0 1903 0 - 0
OG0004886 1276 3 2173 3 2818 0
OG0004888 646 2 646 1 - 0
OG0004889 1261 12 1348 1 - 0
OG0004890 1069 1 - 0 - 0
OG0004891 1231 0 - 0 - 0
OG0004894 - 0 1048 0 - 0
OG0004895 1120 0 - 0 - 0
OG0004896 - 0 1252 3 - 0
OG0004898 - 0 - 0 - 0
OG0004901 14551 30 9673 2 - 0
OG0004902 - 0 - 0 - 0
OG0004903 - 0 1468 0 - 0
OG0004905 - 0 6466 19 5719 0
OG0004906 1573 7 1573 3 - 0
OG0004907 1471 9 1471 2 - 0
OG0004908 - 0 826 7 - 0
OG0004909 841 1 1321 0 - 0
OG0004910 1366 2 1057 2 964 0
OG0004911 493 1 301 0 301 0
OG0004912 763 4 415 0 - 0
OG0004913 1216 5 - 0 - 0
OG0004914 2092 16 1093 1 751 15
OG0004915 3061 18 2683 7 - 0
OG0004916 - 0 - 0 - 0
OG0004917 - 0 2392 1 - 0
OG0004919 1261 7 1267 2 673 0
OG0004920 2707 5 - 0 - 0
OG0004921 1408 3 1408 1 1408 0
OG0004922 604 5 1453 0 841 15
OG0004923 - 0 - 0 - 0
OG0004924 841 2 883 0 - 0
OG0004925 1594 6 1594 1 1189 0
OG0004926 700 2 442 1 - 0
OG0004927 3814 10 2413 2 6343 28
OG0004928 - 0 - 0 - 0
OG0004929 - 0 2941 0 - 0
OG0004930 - 0 1837 0 - 0
OG0004931 1021 1 - 0 - 0
OG0004932 1963 13 1084 5 - 0
OG0004933 - 0 - 0 - 0
OG0004934 - 0 1294 1 - 0
OG0004935 1021 2 628 0 - 0
OG0004936 2143 0 3049 1 - 0
OG0004938 3076 9 2452 2 2947 10
OG0004939 1888 7 1888 8 - 0
OG0004940 2437 9 - 0 2515 0
OG0004941 1876 0 - 0 - 0
OG0004942 985 9 1129 1 1126 0
OG0004943 - 0 - 0 - 0
OG0004944 724 2 724 18 - 0
OG0004945 433 4 - 0 - 0
OG0004946 820 2 - 0 - 0
OG0004948 610 1 - 0 - 0
OG0004949 667 0 2398 2 - 0
OG0004950 5179 18 - 0 - 0
OG0004951 1693 3 1231 4 - 0
OG0004952 1021 0 - 0 1375 0
OG0004954 1006 7 - 0 - 0
OG0004955 - 0 676 1 - 0
OG0004957 1348 3 - 0 817 1
OG0004958 1123 3 604 1 - 0
OG0004959 - 0 - 0 - 0
OG0004960 1216 5 - 0 1147 0
OG0004961 490 5 - 0 - 0
OG0004962 385 4 - 0 - 0
OG0004963 3202 2 - 0 - 0
OG0004964 - 0 2038 1 - 0
OG0004965 1753 4 - 0 - 0
OG0004966 718 3 718 3 - 0
OG0004967 439 11 433 9 334 5
OG0004968 1078 4 979 3 - 0
OG0004969 3934 18 3778 3 - 0
OG0004970 1726 1 1495 1 - 0
OG0004971 2908 9 2908 0 - 0
OG0004972 2404 0 - 0 - 0
OG0004973 - 0 514 3 - 0
OG0004974 - 0 634 1 - 0
OG0004976 - 0 1753 1 - 0
OG0004977 1336 1 - 0 - 0
OG0004978 11587 2 11611 4 670 0
OG0004979 - 0 481 1 - 0
OG0004980 2833 3 2833 1 - 0
OG0004981 - 0 3448 1 - 0
OG0004983 793 1 550 1 - 0
OG0004984 5278 21 - 0 5221 0
OG0004985 1840 15 1288 1 - 0
OG0004986 7444 38 6745 4 - 0
OG0004987 1054 1 - 0 - 0
OG0004988 1405 12 - 0 - 0
OG0004989 502 3 502 1 - 0
OG0004990 - 0 1648 4 - 0
OG0004991 - 0 2263 2 2194 0
OG0004992 1504 7 - 0 697 0
OG0004993 4180 0 3250 0 - 0
OG0004995 5515 12 10759 9 9181 0
OG0004996 3838 18 4060 8 - 0
OG0004997 688 4 979 0 982 1
OG0004999 2986 19 2935 7 - 0
OG0005001 721 3 - 0 - 0
OG0005002 1825 0 1717 0 - 0
OG0005004 - 0 - 0 1054 0
OG0005005 2986 1 910 0 2950 2
OG0005006 4204 22 4210 14 - 0
OG0005007 - 0 943 2 943 0
OG0005008 2086 7 - 0 - 0
OG0005009 - 0 1111 7 793 0
OG0005010 1699 43 1813 55 1033 0
OG0005011 - 0 988 5 - 0
OG0005012 1522 1 1237 1 - 0
OG0005013 - 0 - 0 982 1
OG0005014 - 0 709 3 862 1
OG0005015 1711 3 2542 1 2017 0
OG0005016 1375 3 1417 1 - 0
OG0005018 3832 5 3832 0 - 0
OG0005019 2869 4 2953 1 - 0
OG0005020 3289 2 3487 0 - 0
OG0005021 640 2 640 0 - 0
OG0005022 - 0 625 0 - 0
OG0005025 3139 0 11590 23 - 0
OG0005026 - 0 - 0 1033 0
OG0005027 - 0 - 0 - 0
OG0005028 3478 6 3478 4 - 0
OG0005029 1174 3 1174 0 - 0
OG0005031 1501 1 1498 3 - 0
OG0005032 1603 8 - 0 - 0
OG0005033 1225 4 - 0 1144 0
OG0005034 - 0 820 2 - 0
OG0005035 2182 4 2182 8 - 0
OG0005036 3103 1 - 0 - 0
OG0005037 1078 1 - 0 - 0
OG0005038 2146 13 2287 14 - 0
OG0005039 1099 4 - 0 - 0
OG0005042 - 0 - 0 - 0
OG0005043 640 1 640 1 - 0
OG0005044 - 0 - 0 1060 0
OG0005045 1393 1 1393 1 - 0
OG0005046 - 0 1207 1 691 2
OG0005047 1723 12 1723 3 - 0
OG0005048 2596 7 - 0 - 0
OG0005049 6001 18 3514 2 - 0
OG0005050 1222 0 1213 1 - 0
OG0005051 2293 12 - 0 - 0
OG0005052 781 4 346 0 - 0
OG0005054 871 41 463 14 625 16
OG0005055 1264 3 - 0 - 0
OG0005056 1519 12 1519 0 - 0
OG0005057 1699 3 1699 0 - 0
OG0005058 - 0 - 0 - 0
OG0005059 - 0 544 1 - 0
OG0005060 346 3 1252 1 - 0
OG0005061 - 0 - 0 - 0
OG0005062 2467 17 1840 1 1264 1
OG0005063 835 3 835 1 - 0
OG0005064 3859 14 3973 4 - 0
OG0005065 1270 0 1270 0 - 0
OG0005066 331 1 - 0 - 0
OG0005067 979 3 613 9 - 0
OG0005068 1474 9 1474 6 - 0
OG0005069 2512 4 2512 3 - 0
OG0005070 - 0 859 2 - 0
OG0005071 940 0 928 0 715 0
OG0005072 1405 1 1285 3 - 0
OG0005073 1534 12 1363 1 - 0
OG0005074 1405 6 1405 1 - 0
OG0005075 2371 19 2371 5 1696 0
OG0005076 14470 71 10597 26 19672 45
OG0005077 754 1 754 1 - 0
OG0005078 1279 3 544 2 - 0
OG0005079 1633 6 1558 1 1633 0
OG0005080 871 2 871 2 - 0
OG0005081 1123 7 598 1 - 0
OG0005082 895 2 1273 2 - 0
OG0005083 3538 0 3538 0 - 0
OG0005084 985 0 - 0 - 0
OG0005085 10090 41 5644 6 - 0
OG0005086 - 0 1285 1 - 0
OG0005087 1339 7 1333 2 - 0
OG0005088 - 0 1225 1 1240 0
OG0005089 1903 1 1942 3 - 0
OG0005090 - 0 1450 8 - 0
OG0005092 877 1 868 1 868 0
OG0005093 946 0 946 0 - 0
OG0005094 - 0 1462 0 - 0
OG0005095 1228 0 - 0 - 0
OG0005096 793 2 796 1 - 0
OG0005097 925 6 - 0 - 0
OG0005098 715 5 715 6 - 0
OG0005099 2086 9 2086 3 - 0
OG0005100 829 2 829 2 - 0
OG0005101 3466 19 2656 8 - 0
OG0005102 979 2 1045 2 - 0
OG0005103 - 0 - 0 - 0
OG0005105 1792 0 - 0 1369 0
OG0005106 - 0 - 0 640 2
OG0005107 3622 12 3199 2 - 0
OG0005108 583 6 583 2 - 0
OG0005109 - 0 724 8 - 0
OG0005110 991 6 388 0 - 0
OG0005111 1216 0 - 0 - 0
OG0005112 583 2 520 1 - 0
OG0005113 643 0 - 0 - 0
OG0005114 2353 10 2275 1 - 0
OG0005115 1903 11 1903 1 2650 1
OG0005116 625 6 481 1 - 0
OG0005118 349 0 1369 8 988 1
OG0005120 1354 2 1417 1 - 0
OG0005121 1270 1 - 0 - 0
OG0005122 4177 20 2476 0 - 0
OG0005123 1273 4 1195 2 1195 2
OG0005124 - 0 - 0 - 0
OG0005125 - 0 - 0 - 0
OG0005127 928 3 379 1 - 0
OG0005128 1306 5 1618 1 - 0
OG0005130 766 2 700 1 - 0
OG0005131 - 0 - 0 - 0
OG0005132 1612 4 1627 2 - 0
OG0005133 - 0 832 1 424 2
OG0005134 829 7 - 0 - 0
OG0005135 1030 1 454 0 - 0
OG0005136 - 0 1051 1 - 0
OG0005137 6490 33 - 0 - 0
OG0005138 3202 18 2218 1 - 0
OG0005139 - 0 496 6 400 0
OG0005140 - 0 - 0 - 0
OG0005141 - 0 - 0 - 0
OG0005142 1363 11 1363 3 - 0
OG0005143 2275 10 2275 3 1834 0
OG0005145 - 0 - 0 - 0
OG0005146 - 0 550 0 475 0
OG0005147 655 0 - 0 - 0
OG0005148 670 4 - 0 - 0
OG0005149 - 0 2101 1 - 0
OG0005150 2497 15 1960 1 2530 0
OG0005151 1063 8 1477 15 - 0
OG0005152 1300 11 1201 1 - 0
OG0005153 2581 10 2581 3 - 0
OG0005154 - 0 - 0 - 0
OG0005155 1555 1 1633 3 - 0
OG0005156 535 2 361 0 - 0
OG0005157 1216 4 532 2 - 0
OG0005158 1633 5 - 0 1102 0
OG0005159 1192 4 1063 1 1156 0
OG0005160 2728 0 2743 8 - 0
OG0005161 2704 10 - 0 - 0
OG0005162 - 0 790 2 - 0
OG0005163 574 2 577 3 - 0
OG0005164 - 0 436 2 - 0
OG0005165 1063 7 700 4 - 0
OG0005166 1753 3 1753 2 - 0
OG0005167 1573 0 6766 0 - 0
OG0005169 2584 9 2602 2 - 0
OG0005170 - 0 - 0 - 0
OG0005171 1639 4 1846 1 - 0
OG0005172 - 0 2605 3 - 0
OG0005173 1534 6 1381 4 1600 1
OG0005174 2578 9 2578 5 2404 0
OG0005175 622 3 - 0 - 0
OG0005176 1243 5 808 1 - 0
OG0005177 823 1 - 0 820 0
OG0005178 688 1 688 1 - 0
OG0005179 - 0 - 0 - 0
OG0005180 - 0 481 1 - 0
OG0005181 2638 0 - 0 - 0
OG0005182 1171 17 598 6 577 5
OG0005183 511 0 505 0 - 0
OG0005184 - 0 - 0 - 0
OG0005185 778 2 778 1 - 0
OG0005186 2815 0 1789 0 2893 5
OG0005187 - 0 - 0 - 0
OG0005190 1279 1 664 1 - 0
OG0005192 - 0 1942 16 1858 0
OG0005193 3895 9 - 0 3844 0
OG0005194 1036 5 - 0 - 0
OG0005195 1786 4 - 0 - 0
OG0005196 505 1 412 0 - 0
OG0005197 394 4 421 2 322 11
OG0005198 2401 8 1519 2 2518 2
OG0005199 1615 3 1615 1 - 0
OG0005200 3430 13 3694 2 - 0
OG0005201 2224 6 2224 1 - 0
OG0005202 2113 11 - 0 - 0
OG0005203 1387 7 1384 6 - 0
OG0005204 1681 9 1681 0 - 0
OG0005205 2185 4 2320 3 - 0
OG0005206 - 0 - 0 - 0
OG0005207 - 0 1108 0 - 0
OG0005208 1435 14 799 2 1459 5
OG0005209 - 0 2089 2 - 0
OG0005210 1945 0 2179 0 - 0
OG0005211 - 0 1012 7 - 0
OG0005212 2044 0 - 0 - 0
OG0005213 724 0 - 0 - 0
OG0005214 733 3 562 2 - 0
OG0005215 2086 3 2062 1 - 0
OG0005216 - 0 4231 11 - 0
OG0005217 916 0 - 0 - 0
OG0005218 - 0 718 0 712 0
OG0005219 - 0 - 0 - 0
OG0005220 1189 4 1027 2 - 0
OG0005221 301 1 - 0 - 0
OG0005222 1075 7 1588 1 - 0
OG0005223 1021 2 1021 3 - 0
OG0005224 427 1 - 0 - 0
OG0005225 820 0 - 0 - 0
OG0005228 2272 1 2032 1 2134 1
OG0005230 - 0 - 0 4078 0
OG0005231 1501 10 1501 2 - 0
OG0005232 1798 8 3415 10 - 0
OG0005233 571 3 571 1 364 0
OG0005235 1576 10 - 0 - 0
OG0005237 709 1 709 2 - 0
OG0005238 1054 7 607 6 826 1
OG0005239 2893 29 2641 0 - 0
OG0005240 2509 9 2509 2 - 0
OG0005241 1177 1 - 0 - 0
OG0005242 3079 2 3079 0 - 0
OG0005243 3841 15 4405 1 - 0
OG0005244 1075 2 1096 1 - 0
OG0005245 5683 69 5680 22 5389 0
OG0005250 1564 1 - 0 - 0
OG0005251 3871 1 - 0 - 0
OG0005253 748 1 748 0 - 0
OG0005254 2794 8 2794 6 - 0
OG0005257 958 8 - 0 - 0
OG0005258 2560 3 2077 1 - 0
OG0005259 1729 9 - 0 - 0
OG0005260 1660 4 2221 2 1621 0
OG0005261 2401 5 2362 0 - 0
OG0005262 1339 5 907 3 - 0
OG0005263 1939 6 1939 1 - 0
OG0005265 937 0 - 0 - 0
OG0005266 700 3 - 0 - 0
OG0005267 1615 6 1396 3 - 0
OG0005268 - 0 1333 2 - 0
OG0005269 1444 0 - 0 - 0
OG0005270 13168 2 10297 15 6457 0
OG0005271 - 0 373 0 - 0
OG0005272 - 0 - 0 - 0
OG0005273 2020 0 - 0 - 0
OG0005274 1624 9 1624 2 - 0
OG0005275 - 0 - 0 - 0
OG0005276 - 0 757 1 - 0
OG0005277 1885 7 1789 1 - 0
OG0005280 - 0 403 3 - 0
OG0005281 - 0 - 0 - 0
OG0005282 2437 2 2242 0 - 0
OG0005283 - 0 - 0 - 0
OG0005284 679 0 - 0 - 0
OG0005285 499 7 457 1 454 0
OG0005286 790 5 703 1 - 0
OG0005287 1546 6 - 0 - 0
OG0005288 1480 7 1876 1 - 0
OG0005289 1060 3 1060 2 - 0
OG0005290 310 2 - 0 - 0
OG0005291 2863 10 2863 6 - 0
OG0005293 796 2 1348 1 - 0
OG0005294 3079 9 - 0 - 0
OG0005295 - 0 - 0 - 0
OG0005296 622 3 622 2 628 0
OG0005297 2317 14 2314 7 - 0
OG0005299 - 0 2785 0 - 0
OG0005301 1327 6 - 0 - 0
OG0005302 946 0 976 1 865 0
OG0005303 1558 2 - 0 - 0
OG0005305 748 3 - 0 - 0
OG0005306 1300 2 1567 0 - 0
OG0005307 3454 1 - 0 - 0
OG0005308 625 1 862 1 - 0
OG0005309 1210 0 733 0 - 0
OG0005310 5362 4 - 0 3061 0
OG0005311 6337 2 6739 1 - 0
OG0005312 1513 0 - 0 - 0
OG0005313 - 0 1090 3 - 0
OG0005314 1285 3 1285 3 1285 0
OG0005315 - 0 865 0 - 0
OG0005316 - 0 1738 1 - 0
OG0005317 2530 9 2245 6 - 0
OG0005318 772 4 - 0 - 0
OG0005319 337 0 340 0 - 0
OG0005320 2035 3 1219 1 - 0
OG0005321 - 0 3121 3 - 0
OG0005322 394 0 364 0 - 0
OG0005324 - 0 - 0 - 0
OG0005325 - 0 1027 0 - 0
OG0005326 514 3 - 0 - 0
OG0005327 736 0 - 0 - 0
OG0005328 2650 11 2665 4 - 0
OG0005329 1033 11 - 0 - 0
OG0005331 784 0 - 0 - 0
OG0005332 676 4 691 1 - 0
OG0005334 868 7 640 1 - 0
OG0005335 - 0 3673 31 - 0
OG0005336 724 2 724 0 565 0
OG0005337 799 1 934 1 - 0
OG0005338 2161 4 2086 0 2161 0
OG0005339 1480 0 - 0 - 0
OG0005340 340 1 - 0 - 0
OG0005341 1636 3 2569 7 - 0
OG0005343 2146 9 - 0 - 0
OG0005344 - 0 730 1 - 0
OG0005345 - 0 850 0 - 0
OG0005346 - 0 1228 0 - 0
OG0005347 685 1 685 2 - 0
OG0005348 535 1 352 1 - 0
OG0005350 3970 4 3913 1 - 0
OG0005351 2311 0 2293 3 - 0
OG0005352 1762 0 - 0 - 0
OG0005353 1963 11 2014 0 - 0
OG0005355 - 0 1318 8 - 0
OG0005356 607 0 - 0 - 0
OG0005357 - 0 2605 1 - 0
OG0005358 994 8 - 0 - 0
OG0005359 - 0 - 0 - 0
OG0005360 4393 11 4396 2 - 0
OG0005361 3565 30 4063 3 - 0
OG0005362 1342 1 - 0 - 0
OG0005363 - 0 1102 5 - 0
OG0005364 928 3 721 1 - 0
OG0005365 757 1 757 1 - 0
OG0005366 793 2 1072 0 - 0
OG0005367 - 0 682 1 - 0
OG0005368 2320 10 - 0 2305 1
OG0005369 2086 8 2119 3 - 0
OG0005370 - 0 - 0 - 0
OG0005372 - 0 2515 3 - 0
OG0005373 4396 27 4396 29 - 0
OG0005374 1939 3 2068 1 - 0
OG0005375 1585 14 1585 2 1411 0
OG0005376 2152 5 1969 0 1789 0
OG0005377 706 6 727 1 - 0
OG0005378 1162 6 736 6 - 0
OG0005379 1693 0 2479 0 - 0
OG0005380 1582 2 745 1 - 0
OG0005382 - 0 2710 1 4219 2
OG0005383 - 0 - 0 - 0
OG0005384 457 0 940 1 - 0
OG0005385 1996 16 - 0 - 0
OG0005386 700 3 1087 1 - 0
OG0005387 706 1 706 1 - 0
OG0005388 733 7 433 0 - 0
OG0005389 - 0 2785 11 - 0
OG0005391 2176 2 - 0 - 0
OG0005392 2128 1 1708 1 982 0
OG0005393 - 0 1654 1 982 0
OG0005395 784 2 781 1 781 1
OG0005396 1303 1 1846 7 652 0
OG0005397 - 0 541 0 - 0
OG0005398 547 0 550 1 550 0
OG0005399 1246 3 - 0 787 0
OG0005400 - 0 - 0 - 0
OG0005401 862 0 - 0 - 0
OG0005402 832 3 - 0 385 0
OG0005403 2659 5 2659 1 - 0
OG0005404 1747 1 1105 2 - 0
OG0005405 1783 12 1159 5 - 0
OG0005408 2824 20 904 0 856 0
OG0005410 1147 8 - 0 - 0
OG0005412 688 9 424 2 - 0
OG0005413 730 0 730 0 - 0
OG0005415 1117 8 - 0 - 0
OG0005417 1762 1 1753 0 - 0
OG0005418 8764 26 8722 40 - 0
OG0005419 1945 49 1579 2 1828 0
OG0005420 1567 7 907 2 1516 0
OG0005421 1225 3 1225 1 - 0
OG0005422 1045 3 - 0 - 0
OG0005423 - 0 1012 8 745 9
OG0005424 - 0 - 0 - 0
OG0005425 1477 12 - 0 - 0
OG0005426 4504 2 4507 0 - 0
OG0005427 2278 7 2278 8 - 0
OG0005428 562 0 - 0 - 0
OG0005429 1213 6 1045 1 1099 0
OG0005430 1273 2 1171 1 - 0
OG0005431 319 3 463 1 - 0
OG0005432 2566 1 - 0 - 0
OG0005433 - 0 769 1 - 0
OG0005434 1270 7 - 0 - 0
OG0005435 1414 1 - 0 - 0
OG0005436 3046 12 3967 1 - 0
OG0005437 616 6 - 0 - 0
OG0005438 322 1 - 0 - 0
OG0005439 - 0 - 0 - 0
OG0005440 2203 13 1486 4 - 0
OG0005441 598 1 - 0 - 0
OG0005442 5704 36 4912 19 - 0
OG0005444 1738 21 1813 10 2215 2
OG0005445 2293 7 2632 3 1204 0
OG0005446 2329 1 2329 7 - 0
OG0005447 1849 3 - 0 - 0
OG0005448 1576 7 1576 1 - 0
OG0005449 2875 6 - 0 - 0
OG0005450 667 2 2509 1 - 0
OG0005451 3826 5 2770 5 3229 0
OG0005452 1138 9 - 0 679 0
OG0005453 1285 0 2152 0 - 0
OG0005454 1123 6 1021 5 952 1
OG0005455 649 5 448 3 - 0
OG0005456 934 2 1030 1 - 0
OG0005457 - 0 970 0 - 0
OG0005459 - 0 - 0 - 0
OG0005460 787 3 400 0 - 0
OG0005461 - 0 - 0 - 0
OG0005462 2017 1 1738 0 1798 0
OG0005463 2197 11 1375 1 - 0
OG0005464 1237 3 1147 2 - 0
OG0005465 - 0 - 0 - 0
OG0005467 2020 4 - 0 1852 1
OG0005468 1588 4 1717 0 - 0
OG0005469 1180 0 - 0 - 0
OG0005470 2944 7 - 0 - 0
OG0005471 1570 1 889 1 - 0
OG0005472 1390 3 - 0 - 0
OG0005473 1465 7 - 0 - 0
OG0005474 1138 0 1132 0 - 0
OG0005475 757 0 - 0 - 0
OG0005476 766 0 886 2 - 0
OG0005478 - 0 1573 1 - 0
OG0005479 3292 10 3601 3 - 0
OG0005480 - 0 - 0 - 0
OG0005481 - 0 505 1 - 0
OG0005482 2968 5 2968 1 - 0
OG0005483 3112 21 2533 7 - 0
OG0005484 892 6 892 4 - 0
OG0005485 - 0 1336 0 - 0
OG0005486 1540 6 1555 3 - 0
OG0005488 - 0 - 0 - 0
OG0005490 3844 12 4687 2 - 0
OG0005491 - 0 - 0 - 0
OG0005492 - 0 - 0 - 0
OG0005493 1696 8 1699 2 1306 0
OG0005495 2494 12 1312 7 - 0
OG0005497 - 0 - 0 574 0
OG0005499 1810 0 - 0 - 0
OG0005501 - 0 490 1 - 0
OG0005502 - 0 6643 0 - 0
OG0005503 1459 6 - 0 - 0
OG0005504 1444 1 - 0 3055 0
OG0005505 3904 2 5044 4 - 0
OG0005506 2365 17 1621 2 - 0
OG0005507 2167 16 2167 1 - 0
OG0005508 1678 2 1087 1 - 0
OG0005509 1141 1 - 0 - 0
OG0005510 2530 0 2533 2 595 1
OG0005511 709 2 604 4 - 0
OG0005512 - 0 862 4 - 0
OG0005513 1300 11 1039 24 1264 13
OG0005514 325 0 370 9 355 0
OG0005515 2479 25 2479 6 - 0
OG0005516 - 0 - 0 - 0
OG0005517 5980 40 1534 2 - 0
OG0005518 - 0 1951 2 - 0
OG0005519 - 0 1216 5 - 0
OG0005520 - 0 553 2 436 0
OG0005521 646 0 619 0 - 0
OG0005522 1723 7 2740 7 - 0
OG0005523 814 2 814 2 - 0
OG0005524 1048 11 - 0 - 0
OG0005525 727 1 - 0 - 0
OG0005526 - 0 2611 2 2755 0
OG0005527 - 0 3718 1 - 0
OG0005528 - 0 1282 0 - 0
OG0005529 - 0 - 0 - 0
OG0005530 1135 3 739 0 - 0
OG0005532 1558 6 1771 4 - 0
OG0005533 802 8 - 0 - 0
OG0005534 1087 6 1087 2 - 0
OG0005535 2005 5 2005 2 - 0
OG0005536 1480 0 1915 0 - 0
OG0005537 790 1 - 0 - 0
OG0005538 1891 1 - 0 - 0
OG0005539 1213 2 - 0 - 0
OG0005540 643 0 - 0 - 0
OG0005541 2761 0 2443 3 1534 0
OG0005542 877 10 892 5 - 0
OG0005543 1315 3 1018 1 - 0
OG0005545 3724 9 3094 0 - 0
OG0005546 2701 6 2860 3 - 0
OG0005547 3637 7 3637 2 - 0
OG0005548 - 0 934 1 - 0
OG0005549 2224 12 1375 4 - 0
OG0005550 1444 3 1432 2 - 0
OG0005552 814 5 814 1 - 0
OG0005553 2152 19 2152 10 - 0
OG0005555 3004 0 1456 0 - 0
OG0005556 - 0 - 0 - 0
OG0005557 - 0 661 4 - 0
OG0005558 - 0 - 0 - 0
OG0005559 1507 0 3349 0 - 0
OG0005561 1726 1 2176 5 2056 0
OG0005562 1369 6 - 0 - 0
OG0005563 3517 5 3718 5 - 0
OG0005564 1252 6 - 0 - 0
OG0005569 1315 2 1315 1 - 0
OG0005570 787 3 925 2 - 0
OG0005572 1012 12 - 0 - 0
OG0005573 15685 69 8596 17 11941 0
OG0005574 1795 17 1834 12 - 0
OG0005575 1210 3 - 0 - 0
OG0005577 847 0 1525 0 - 0
OG0005578 - 0 499 1 499 1
OG0005579 2200 3 - 0 - 0
OG0005580 4693 25 - 0 7234 13
OG0005581 931 1 - 0 - 0
OG0005582 1936 0 2731 1 - 0
OG0005585 1042 6 724 1 - 0
OG0005586 - 0 613 0 - 0
OG0005587 1345 13 1345 4 - 0
OG0005588 2458 3 1834 4 - 0
OG0005590 - 0 - 0 - 0
OG0005591 1096 2 1279 4 - 0
OG0005592 988 5 - 0 - 0
OG0005595 2050 5 1027 1 - 0
OG0005596 - 0 - 0 - 0
OG0005597 2296 2 2296 1 - 0
OG0005598 1438 5 1180 3 - 0
OG0005599 - 0 751 0 553 0
OG0005600 - 0 - 0 - 0
OG0005601 3859 5 3859 5 - 0
OG0005602 1513 3 937 3 1753 1
OG0005603 760 0 - 0 - 0
OG0005604 799 8 799 3 - 0
OG0005605 505 3 - 0 - 0
OG0005606 - 0 - 0 - 0
OG0005607 1837 0 - 0 - 0
OG0005608 2737 0 3184 1 - 0
OG0005609 877 1 - 0 - 0
OG0005610 - 0 1294 1 - 0
OG0005611 - 0 847 0 - 0
OG0005613 1060 8 997 2 - 0
OG0005614 - 0 - 0 334 0
OG0005615 1351 9 1729 4 - 0
OG0005616 5788 27 4108 1 - 0
OG0005618 562 1 1441 1 - 0
OG0005619 3262 9 2029 2 - 0
OG0005620 3400 15 2017 3 - 0
OG0005621 3721 34 - 0 - 0
OG0005622 2938 13 2632 1 - 0
OG0005623 1369 9 - 0 - 0
OG0005624 - 0 853 1 - 0
OG0005625 790 0 709 0 - 0
OG0005626 766 5 1039 2 883 0
OG0005627 4351 29 4351 5 - 0
OG0005628 - 0 1738 0 - 0
OG0005630 - 0 1867 2 2566 0
OG0005632 - 0 - 0 - 0
OG0005633 1819 16 1810 2 - 0
OG0005634 811 10 - 0 - 0
OG0005635 5248 10 3505 4 - 0
OG0005636 - 0 1678 1 - 0
OG0005637 919 4 919 2 - 0
OG0005638 1195 3 1195 2 - 0
OG0005639 679 2 - 0 - 0
OG0005640 3127 0 1963 6 - 0
OG0005641 1780 3 1780 3 - 0
OG0005642 574 5 - 0 - 0
OG0005643 688 0 796 0 - 0
OG0005644 - 0 - 0 - 0
OG0005645 2020 54 967 23 364 11
OG0005646 637 2 - 0 - 0
OG0005647 1987 14 - 0 1876 0
OG0005648 1477 1 1891 2 - 0
OG0005649 616 0 - 0 - 0
OG0005650 811 7 811 1 - 0
OG0005652 - 0 481 3 - 0
OG0005653 766 0 682 0 436 0
OG0005654 - 0 - 0 - 0
OG0005655 - 0 601 3 - 0
OG0005656 694 2 - 0 - 0
OG0005659 628 3 - 0 - 0
OG0005660 736 3 736 1 - 0
OG0005661 - 0 - 0 673 0
OG0005662 370 0 - 0 - 0
OG0005663 - 0 6337 23 - 0
OG0005664 - 0 1351 0 - 0
OG0005665 2374 12 2374 2 - 0
OG0005666 - 0 820 3 - 0
OG0005667 811 3 - 0 - 0
OG0005668 - 0 - 0 - 0
OG0005669 1933 0 1708 0 - 0
OG0005670 1282 6 - 0 - 0
OG0005671 - 0 - 0 - 0
OG0005672 2137 6 1378 2 - 0
OG0005673 - 0 - 0 - 0
OG0005675 379 1 379 2 - 0
OG0005678 709 2 - 0 - 0
OG0005679 3724 7 3724 2 - 0
OG0005681 1885 0 - 0 - 0
OG0005683 1243 6 2467 1 1765 0
OG0005684 - 0 - 0 - 0
OG0005685 2377 8 2413 4 2458 3
OG0005686 2914 12 2914 5 - 0
OG0005687 - 0 - 0 - 0
OG0005688 1090 0 - 0 931 0
OG0005689 3226 5 3226 2 - 0
OG0005690 2638 7 - 0 - 0
OG0005692 - 0 838 0 - 0
OG0005693 - 0 4099 2 - 0
OG0005694 1006 5 907 3 - 0
OG0005695 - 0 2995 5 - 0
OG0005696 610 0 715 0 1024 0
OG0005697 1105 0 - 0 - 0
OG0005698 - 0 916 1 - 0
OG0005699 - 0 1138 1 - 0
OG0005700 1483 21 1501 3 - 0
OG0005701 3181 9 4510 4 - 0
OG0005702 - 0 - 0 - 0
OG0005703 - 0 382 1 - 0
OG0005704 - 0 1888 1 - 0
OG0005705 5200 2 6025 0 7264 0
OG0005706 2782 9 - 0 - 0
OG0005708 - 0 - 0 - 0
OG0005709 667 0 496 1 - 0
OG0005710 - 0 - 0 - 0
OG0005711 2026 8 - 0 - 0
OG0005712 3076 0 - 0 - 0
OG0005713 829 8 976 3 - 0
OG0005714 382 3 - 0 - 0
OG0005715 1747 13 733 6 - 0
OG0005716 - 0 2245 2 - 0
OG0005717 889 3 889 2 - 0
OG0005720 - 0 2425 6 - 0
OG0005721 1327 1 - 0 - 0
