BAT_transcript BAT_logFC BAT_padj BRO_transcript BRO_logFC BRO_padj BGM_transcript BGM_logFC BGM_padj OG
TRINITY_DN261_c0_g2 -1.26103148014695 2.77951736941129e-13 TRINITY_DN7539_c0_g1 -0.367765716239949 1.52541048828948e-05 TRINITY_DN135_c0_g1 -1.06344112247565 3.88217401571935e-18 OG0004426
TRINITY_DN3247_c0_g1 6.49452812453207 4.619889863977e-07 TRINITY_DN332473_c0_g1 4.62729781488163 1.34986296568651e-05 TRINITY_DN63153_c0_g1 5.93867123582544 3.72038803726623e-07 OG0004427
TRINITY_DN330_c0_g1 0.126123852641387 0.630196523160117 TRINITY_DN3135_c0_g1 -0.153363813553021 0.109588839811492 TRINITY_DN11850_c0_g1 -0.157713498877675 0.461423056486079 OG0004428
TRINITY_DN338_c1_g1 -6.56190652628771 6.87171933396765e-91 TRINITY_DN2832_c3_g1 -2.85587972099844 3.00981054974602e-25 TRINITY_DN2182_c0_g2 -5.11970642926353 1.10575883064085e-87 OG0004429
TRINITY_DN400_c0_g4 0.109658930293224 0.768437325721226 TRINITY_DN99_c0_g1 -0.371120934118869 0.0608801601512916 TRINITY_DN148_c0_g1 -0.0660863925576264 0.953857046448137 OG0004431
TRINITY_DN42806_c1_g7 -0.661802718422696 0.000959010362955892 TRINITY_DN9829_c1_g1 -0.560848618883576 0.00184441129119135 TRINITY_DN55332_c0_g1 -0.5044586207025 0.0673526925251498 OG0004432
TRINITY_DN4398_c12_g1 -0.763977925752677 0.000281893455563827 TRINITY_DN13435_c0_g1 -0.916701386068361 1.35256363466843e-09 TRINITY_DN29094_c0_g1 -0.412545495217344 0.427325337495909 OG0004433
TRINITY_DN4689_c1_g1 -6.05318850149696 2.97491927611428e-13 TRINITY_DN4227_c1_g2 -3.13432128415603 1.43470575533661e-10 TRINITY_DN7113_c0_g1 -2.10965867861246 1.46599695110024e-08 OG0004434
TRINITY_DN6357_c0_g1 0.410854250619402 0.281978595868416 TRINITY_DN104214_c0_g2 0.923897914338633 0.0399088655223857 TRINITY_DN4055_c0_g2 0.519404097051812 0.110787744479325 OG0004435
TRINITY_DN66573_c0_g2 1.52395483493108 6.15057320148942e-11 TRINITY_DN311572_c0_g1 0.637742549146974 1.22761967532834e-08 TRINITY_DN168_c0_g2 1.61103341983661 1.16282322088202e-15 OG0004436
TRINITY_DN7126_c0_g1 0.0497521344081492 0.944769653208765 TRINITY_DN10009_c0_g1 0.570238830849202 0.0892399649256285 TRINITY_DN224_c2_g1 -0.0107561282062334 0.98796491828024 OG0004438
TRINITY_DN7498_c0_g1 -0.372009151935659 0.142837080474698 TRINITY_DN12363_c0_g1 -0.0231931042681113 0.911357503868026 TRINITY_DN26072_c0_g3 0.061225290397178 0.847568637775097 OG0004439
TRINITY_DN761_c4_g1 0.928520314295268 3.79683179024632e-08 TRINITY_DN1819_c0_g1 1.09550717667162 4.11642091595823e-13 TRINITY_DN450_c1_g2 0.686607053648835 0.000687390443579759 OG0004440
TRINITY_DN781_c4_g1 0.300244514956256 0.491049316941237 TRINITY_DN215_c142_g1 -0.18661239099305 0.451670515049919 TRINITY_DN991_c7_g1 0.492050611192598 0.310254779307105 OG0004441
TRINITY_DN79693_c0_g1 -2.19425736118439 2.09911494611987e-11 TRINITY_DN1646_c0_g2 -0.771275091467792 0.0320308231306856 TRINITY_DN9832_c0_g1 -1.1539987201622 0.000530011451526089 OG0004442
TRINITY_DN8336_c1_g2 0.52183455150852 0.184000641813797 TRINITY_DN12447_c0_g3 0.446485764486324 0.102676011238882 TRINITY_DN3970_c2_g1 0.269574758754027 0.532761580698427 OG0004443
TRINITY_DN9434_c0_g1 1.24721241069292 0.029477143361803 TRINITY_DN24665_c0_g1 1.28423560656597 0.00563534042909395 TRINITY_DN112419_c0_g1 0.786760086494383 0.12607737984155 OG0004444
TRINITY_DN1042_c0_g1 1.55459396336825 1.07690856762628e-13 TRINITY_DN43967_c0_g1 1.33882556485025 1.67421335121263e-10 TRINITY_DN2617_c5_g1 1.21992960201739 4.06614230820374e-08 OG0004446
TRINITY_DN1117_c0_g1 -0.520821053347324 0.000208215320980503 TRINITY_DN8644_c0_g1 0.299017254474015 0.0742136470797787 TRINITY_DN2785_c2_g1 0.206262530768546 0.276419302939601 OG0004447
TRINITY_DN114760_c0_g2 -6.09992014877023 5.6046346189593e-13 TRINITY_DN25917_c0_g3 -5.707748090493 4.00173244471638e-17 TRINITY_DN12620_c3_g1 -3.45769099379155 0.00229699034797463 OG0004448
TRINITY_DN12706_c0_g2 -0.000523311697337613 0.998914561585019 TRINITY_DN323_c0_g1 0.172018336810309 0.393080910142586 TRINITY_DN1536_c0_g1 0.723060537017825 0.0189872096573134 OG0004449
TRINITY_DN1298_c0_g2 0.327417823956354 0.21357001360205 TRINITY_DN1375_c0_g5 -0.0367129585314598 0.861976402743895 TRINITY_DN4874_c0_g1 -0.39331780728167 0.347914592953509 OG0004450
TRINITY_DN1310_c1_g1 1.16083163254795 7.89865257253006e-08 TRINITY_DN8019_c1_g2 1.20710830301446 1.70318151904937e-15 TRINITY_DN306_c1_g1 1.18898048312121 7.0830838051329e-13 OG0004451
TRINITY_DN1345_c1_g1 -1.34623941583067 9.91540417483185e-19 TRINITY_DN2433_c0_g1 -0.432079764041898 0.0249369052555045 TRINITY_DN641_c0_g2 -1.5849233588078 1.01091183899967e-36 OG0004452
TRINITY_DN21008_c0_g3 0.523279581144742 0.0130534962534714 TRINITY_DN13415_c0_g1 0.703529153558323 1.16655346749882e-11 TRINITY_DN14941_c0_g1 0.572017860784756 5.91518091488642e-06 OG0004453
TRINITY_DN2197_c0_g1 1.34958264613959 3.49674410096124e-13 TRINITY_DN15289_c0_g2 1.62283008713897 1.0341269895524e-44 TRINITY_DN4720_c2_g1 0.911131200008632 2.8826442777089e-05 OG0004454
TRINITY_DN23986_c0_g2 -3.39341303542016 1.16957775612006e-18 TRINITY_DN1845_c2_g1 -4.07766307442382 9.01957782576894e-58 TRINITY_DN5259_c0_g1 -4.33463401033088 1.01323722862721e-51 OG0004455
TRINITY_DN2962_c0_g1 0.0649680842247336 0.895854413408778 TRINITY_DN3716_c1_g1 -0.379069499984767 0.0151902173770242 TRINITY_DN3006_c1_g1 -0.268100422204865 0.527144599502119 OG0004457
TRINITY_DN3097_c0_g2 -1.06927340072395 0.000252766761099311 TRINITY_DN13488_c1_g1 -0.318051509225835 0.375458847328678 TRINITY_DN1388_c1_g1 -0.252941447542541 0.458096409374355 OG0004458
TRINITY_DN3484_c0_g1 -0.174002641790734 0.697641328118542 TRINITY_DN1413_c1_g1 0.41931524163911 0.000811204315172467 TRINITY_DN3008_c1_g1 0.223542271257337 0.366938222320011 OG0004460
TRINITY_DN3571_c2_g1 0.0658064280944096 0.830906285051588 TRINITY_DN5678_c0_g2 -0.112172573710896 0.517791444564071 TRINITY_DN857_c0_g1 -0.21580182200947 0.558737029014433 OG0004461
TRINITY_DN35747_c0_g1 0.5518354889783 0.00646197644450881 TRINITY_DN12549_c0_g3 0.72335487971876 1.24652023328953e-10 TRINITY_DN3720_c0_g1 0.779721340574745 1.42172136513171e-12 OG0004462
TRINITY_DN4293_c0_g1 0.382400273359029 0.012416561419571 TRINITY_DN14847_c0_g2 0.562758779747974 0.000682126804582821 TRINITY_DN11199_c0_g1 0.750748640237577 7.21417078383521e-07 OG0004465
TRINITY_DN44888_c0_g2 0.144930673932862 0.643370562638443 TRINITY_DN22592_c0_g2 0.0906410261073065 0.645672180031107 TRINITY_DN28388_c0_g2 -0.598902914712281 0.0461034689514978 OG0004466
TRINITY_DN4572_c0_g1 0.597527340616832 0.00718494541821518 TRINITY_DN1272_c8_g1 0.749699344319739 2.22627779737709e-05 TRINITY_DN3022_c0_g1 0.219318935997073 0.400101562804068 OG0004467
TRINITY_DN5242_c0_g1 -6.56964920840591 3.19403402219124e-40 TRINITY_DN42570_c0_g1 -5.9979957178901 1.31565885309666e-17 TRINITY_DN42601_c0_g1 -4.46537709145977 5.33438536269298e-13 OG0004468
TRINITY_DN58989_c1_g2 -3.49269534764289 5.70962518438258e-11 TRINITY_DN20675_c0_g2 -1.34850336593963 0.000102568954831862 TRINITY_DN8808_c0_g1 -2.36808080623434 1.16546297462679e-08 OG0004469
TRINITY_DN62606_c1_g1 0.0635174222892825 0.885728153931938 TRINITY_DN3515_c0_g3 0.995127154096108 5.81680387745476e-08 TRINITY_DN11634_c1_g1 -0.441416973896108 0.057889352072429 OG0004471
TRINITY_DN70123_c0_g1 -5.02545557317704 3.84167633251378e-36 TRINITY_DN17527_c0_g2 -1.59685887541046 1.84125661478046e-16 TRINITY_DN65730_c0_g3 -2.90449729479703 2.69685341417845e-05 OG0004473
TRINITY_DN79693_c1_g1 -3.98477146181533 4.08024904302566e-17 TRINITY_DN7833_c3_g1 -3.96014459567559 2.31291258784108e-19 TRINITY_DN190543_c0_g1 -5.03027793319649 1.84172557409735e-05 OG0004474
TRINITY_DN817_c0_g1 0.079750927451746 0.886365325321079 TRINITY_DN4652_c0_g3 -0.475235051591848 0.149711015019782 TRINITY_DN6117_c0_g2 0.118547723179989 0.800749826644773 OG0004475
TRINITY_DN82154_c0_g1 0.543150886835662 0.0357636820705828 TRINITY_DN14335_c0_g1 0.973088825025012 2.86797155626776e-05 TRINITY_DN5829_c0_g1 0.370451145177394 0.374911150813923 OG0004476
TRINITY_DN8577_c0_g1 -0.387956998149951 0.31538743678214 TRINITY_DN33722_c1_g2 0.230981071875486 0.374053072298046 TRINITY_DN10516_c0_g1 -2.30229227355317 2.76181053937986e-12 OG0004477
TRINITY_DN10096_c0_g1 2.05505671900921 1.56487741294493e-07 TRINITY_DN6800_c7_g1 2.021551497799 3.91525681960895e-15 TRINITY_DN2480_c0_g2 1.25490101918178 4.49317091621667e-07 OG0004479
TRINITY_DN10113_c0_g1 0.0573000011215329 0.794932234500699 TRINITY_DN9756_c0_g2 0.127325926612336 0.114813821725028 TRINITY_DN357_c0_g2 0.353834986655237 0.00861329025211096 OG0004480
TRINITY_DN10281_c0_g1 -2.72090180593488 3.98188045610156e-20 TRINITY_DN3067_c0_g1 -2.7404190929075 1.09329094420227e-31 TRINITY_DN35074_c0_g1 -1.06597321839383 0.421843097637952 OG0004481
TRINITY_DN105562_c2_g2 -2.67338202212 3.26010696492613e-13 TRINITY_DN1573_c0_g1 -0.613880661101328 0.00159651040068377 TRINITY_DN8551_c0_g3 -0.362705741603214 0.506746826024514 OG0004482
TRINITY_DN113_c3_g1 -0.394222572068292 0.0766233945247899 TRINITY_DN4381_c0_g1 0.178265953477122 0.288840444692782 TRINITY_DN3232_c0_g1 0.399908026862747 0.00966724192905456 OG0004483
TRINITY_DN1226_c0_g1 -0.144252856158039 0.690511985869748 TRINITY_DN5955_c0_g8 -0.497038813023363 0.00459416041238186 TRINITY_DN44189_c0_g1 -0.407690091661346 0.0727792923093962 OG0004484
TRINITY_DN13977_c0_g2 0.414456611423426 0.00873185424729328 TRINITY_DN833_c0_g2 0.909926570363055 2.12660194101757e-13 TRINITY_DN2560_c1_g1 0.804318895389023 2.16873818306556e-07 OG0004485
TRINITY_DN140_c0_g2 0.29381319719336 0.221434522183531 TRINITY_DN527_c0_g4 0.53101854526911 0.00165080268948198 TRINITY_DN58_c3_g2 0.489056196606716 0.0197165135886212 OG0004486
TRINITY_DN1417_c0_g1 0.42576034706234 0.048749411801278 TRINITY_DN1190_c0_g1 0.355311739928535 0.0243133160281701 TRINITY_DN2893_c0_g1 0.486508716598728 0.0719414898438513 OG0004487
TRINITY_DN14819_c0_g2 0.946413111538279 0.00203497116315274 TRINITY_DN28259_c0_g1 -0.325091761719325 0.110739454996056 TRINITY_DN42136_c0_g1 2.06596083340971 6.88906810117774e-10 OG0004488
TRINITY_DN15755_c0_g1 0.525289364967947 3.51554820831931e-05 TRINITY_DN3346_c0_g1 0.78225657258174 1.5919828216109e-25 TRINITY_DN35884_c0_g2 0.476964370496056 2.05113664587672e-05 OG0004490
TRINITY_DN15808_c0_g1 -5.19293960443789 3.27909927318858e-29 TRINITY_DN209622_c0_g2 -3.33432446216578 6.78631440162492e-13 TRINITY_DN24637_c0_g1 -5.59584608769741 1.27513225779715e-12 OG0004491
TRINITY_DN193_c1_g1 -0.790528362540814 0.000117568596500958 TRINITY_DN1309_c0_g1 -0.0332763001460663 0.853557951649871 TRINITY_DN586_c5_g1 -0.361934106290425 0.0141216698823438 OG0004493
TRINITY_DN1960_c0_g1 -0.0191630361394454 0.931836326868324 TRINITY_DN5916_c0_g5 -0.0798508358803489 0.567990069474694 TRINITY_DN10902_c1_g1 -0.0335239507366372 0.868958581670558 OG0004494
TRINITY_DN1973_c2_g2 -1.3733151952748 1.25463628281331e-42 TRINITY_DN587_c0_g1 -0.916282792777417 1.27519823191808e-07 TRINITY_DN6370_c0_g1 -1.34766785902216 9.73784529680382e-34 OG0004495
TRINITY_DN2036_c0_g1 0.349084363908984 0.403937746527611 TRINITY_DN7835_c0_g1 0.55542809734925 0.0938169604634696 TRINITY_DN21739_c0_g1 0.0997350274069587 0.76721766980306 OG0004496
TRINITY_DN2386_c1_g1 0.547722496151023 0.000773108079457088 TRINITY_DN31654_c0_g1 -0.515329826964317 0.00128520523678428 TRINITY_DN11952_c0_g1 -0.233673097582685 0.366956289294141 OG0004499
TRINITY_DN25545_c0_g1 -0.900298010277324 0.324805576866509 TRINITY_DN5407_c0_g2 -2.90291496000273 4.77898124708745e-10 TRINITY_DN54310_c0_g1 0.379613791406101 0.563304131363 OG0004502
TRINITY_DN2566_c2_g1 0.219714902994496 0.635170572231032 TRINITY_DN2962_c10_g1 0.405235458638516 0.108216605862517 TRINITY_DN10270_c1_g2 0.135066431483331 0.773047719405093 OG0004503
TRINITY_DN2612_c6_g1 -0.532356995393806 0.278202786637439 TRINITY_DN14112_c0_g2 0.00758267182725641 0.983366106714042 TRINITY_DN58_c3_g3 0.0400128696866733 0.925357485191714 OG0004504
TRINITY_DN2699_c0_g1 -0.467090855344349 0.194722568668519 TRINITY_DN2564_c0_g1 -0.727874533789397 2.53695172342406e-05 TRINITY_DN19935_c0_g1 0.613062792265581 0.329073653493124 OG0004505
TRINITY_DN2790_c0_g1 -4.59241160726759 1.42298780685718e-33 TRINITY_DN21437_c0_g1 -3.33648209519865 8.79333641434211e-38 TRINITY_DN6693_c4_g1 -3.67490216185761 2.46140726836037e-30 OG0004506
TRINITY_DN2831_c0_g1 -0.448437098594021 0.0370645330712859 TRINITY_DN3643_c8_g1 -0.347302581412319 0.00626400820155775 TRINITY_DN4716_c1_g2 -0.37091272717049 0.0434802883213055 OG0004507
TRINITY_DN28648_c0_g1 -2.00460211598139 4.04985606440923e-08 TRINITY_DN38332_c0_g1 0.669166147113235 0.171840924707937 TRINITY_DN306_c3_g1 -0.958886234602754 0.00653717182474202 OG0004508
TRINITY_DN31442_c0_g1 0.0711502130435012 0.861673433327054 TRINITY_DN671_c4_g1 0.537363331677923 0.0184406727597829 TRINITY_DN1602_c0_g2 0.135430157805823 0.661109932076847 OG0004510
TRINITY_DN3414_c0_g1 1.46569133984516 1.39076120581022e-06 TRINITY_DN48079_c0_g1 -1.75506058165059 5.87870446240498e-06 TRINITY_DN10598_c0_g1 2.28951384511692 5.68324122814605e-19 OG0004511
TRINITY_DN3433_c0_g2 -0.255285317364413 0.434849545767166 TRINITY_DN2732_c0_g3 0.479076802072586 0.0159495197373106 TRINITY_DN952_c2_g2 0.173194476362076 0.62749432663248 OG0004512
TRINITY_DN47745_c0_g2 -0.197694399737604 0.373971868558273 TRINITY_DN542_c0_g2 0.106166167789514 0.385132718071113 TRINITY_DN12226_c0_g1 -0.182065645402332 0.472331026990911 OG0004515
TRINITY_DN5264_c0_g1 -0.242388418892918 0.553178353476574 TRINITY_DN611_c0_g2 0.375307849208837 0.00424096347556232 TRINITY_DN4336_c0_g2 -0.201107507717511 0.46531000553592 OG0004516
TRINITY_DN546_c1_g1 -2.71137685192969 1.58170953095859e-09 TRINITY_DN334_c2_g2 -4.17910011211009 2.15184202303048e-103 TRINITY_DN6689_c0_g3 -3.74486473454167 3.29177345428794e-26 OG0004517
TRINITY_DN5951_c0_g1 0.969104480367023 0.00126622375318499 TRINITY_DN109474_c0_g3 0.41267020843958 0.0576709444521628 TRINITY_DN19007_c0_g1 0.50357704329713 0.0864119547991958 OG0004518
TRINITY_DN5981_c2_g1 -0.535968387181867 0.0739971569120556 TRINITY_DN27347_c0_g2 -0.0714442563342875 0.596448817228113 TRINITY_DN93316_c0_g1 -0.508644374232505 0.335450538545942 OG0004519
TRINITY_DN6112_c0_g1 -0.282871998132604 0.331396208830994 TRINITY_DN15439_c0_g2 0.136974658359136 0.636524343160373 TRINITY_DN967_c4_g2 1.1015241973051 3.41734350019415e-05 OG0004520
TRINITY_DN6175_c0_g1 1.16254765350034 3.51876687545453e-05 TRINITY_DN21296_c1_g1 2.66645349829677 2.4598955904097e-20 TRINITY_DN22225_c0_g2 1.47513058837889 6.96896754791727e-06 OG0004521
TRINITY_DN6425_c1_g1 -0.486395695539632 0.0080450726320349 TRINITY_DN38202_c0_g2 0.0336251237367273 0.834379380239382 TRINITY_DN916_c0_g2 -0.0701773560348788 0.849882548173891 OG0004522
TRINITY_DN7266_c0_g3 0.152108077842997 0.869181804971036 TRINITY_DN88374_c0_g1 -1.07006740830602 0.00315070599897186 TRINITY_DN23971_c0_g1 0.394515944151938 0.182814235916743 OG0004524
TRINITY_DN73767_c0_g2 0.136604451344351 0.694950344481992 TRINITY_DN2654_c0_g2 -0.126820138762819 0.42282075008889 TRINITY_DN1940_c0_g2 0.117370405916792 0.661159475137527 OG0004525
TRINITY_DN9089_c1_g1 -0.0928926772398788 0.772780743267347 TRINITY_DN13487_c0_g1 -0.157518367657384 0.35305111617845 TRINITY_DN334_c0_g2 0.132014533512784 0.646919549710698 OG0004526
TRINITY_DN9436_c1_g1 -0.0581123542641611 0.889987014817286 TRINITY_DN5301_c0_g1 -0.0672239074652578 0.742423038723085 TRINITY_DN1377_c3_g1 -0.119477897158817 0.730631907114924 OG0004527
TRINITY_DN9482_c0_g1 -1.67648302129855 7.69069894724599e-08 TRINITY_DN58912_c1_g1 0.362861793140893 0.0466479949981473 TRINITY_DN124_c1_g2 -1.51266895414971 1.59433862204522e-12 OG0004528
TRINITY_DN10581_c0_g1 -0.0794727712174897 0.85828035812466 TRINITY_DN33360_c0_g1 0.37161271014718 0.00250089904581324 TRINITY_DN9956_c1_g1 0.19627674246316 0.442690844709521 OG0004529
TRINITY_DN12107_c1_g1 0.230468759099825 0.59151526975311 TRINITY_DN80977_c0_g1 1.02219531305547 0.0121067850537411 TRINITY_DN15866_c0_g1 -0.291468434378286 0.166132749327902 OG0004530
TRINITY_DN12488_c0_g1 -3.29266635119263 0.00330815862350069 TRINITY_DN5154_c1_g2 -0.936303623043792 0.142923287488957 TRINITY_DN6456_c0_g1 -3.63767024478252 3.69154719821284e-05 OG0004531
TRINITY_DN1337_c0_g1 7.00887422692877 6.66638587447774e-12 TRINITY_DN58536_c0_g3 5.44409470991279 1.5036079320682e-09 TRINITY_DN601_c7_g1 4.01958599424687 3.15768202389673e-06 OG0004533
TRINITY_DN1514_c0_g1 1.10532399720549 0.000268502658260668 TRINITY_DN585_c0_g2 2.33765282414781 3.42852680899236e-41 TRINITY_DN780_c2_g1 1.54031778392038 2.73480536782808e-13 OG0004534
TRINITY_DN15_c1_g1 0.134465912292386 0.688147579281142 TRINITY_DN169_c1_g1 0.485271569617133 0.0118202142113763 TRINITY_DN1357_c0_g5 0.584114481285783 0.00168832036575728 OG0004535
TRINITY_DN1796_c0_g3 4.33683659866203 1.6590973751167e-147 TRINITY_DN503_c0_g2 2.07090327425465 4.28000663692865e-44 TRINITY_DN464_c0_g1 2.54846062230663 1.75542813484025e-33 OG0004537
TRINITY_DN18652_c0_g1 -0.294127297862605 0.359180234937971 TRINITY_DN841_c0_g5 0.764139579533882 3.55714341117665e-15 TRINITY_DN72653_c0_g1 0.124495677619781 0.730979055609567 OG0004538
TRINITY_DN2204_c0_g2 0.563369563206823 0.00790077838618693 TRINITY_DN3255_c0_g1 0.966795734677733 4.2573697469255e-14 TRINITY_DN27146_c0_g1 0.482655498910516 0.0238358230473633 OG0004539
TRINITY_DN24177_c0_g1 0.106643061251924 0.768437325721226 TRINITY_DN21818_c0_g1 0.430650630790662 0.00843336656580027 TRINITY_DN2495_c0_g2 0.288689487335418 0.0943788674719127 OG0004540
TRINITY_DN263_c0_g1 -2.10543703628074 0.000321218550790389 TRINITY_DN6306_c2_g1 1.69736939766426 0.000412364823565691 TRINITY_DN10723_c1_g3 1.49824394184338 0.00215657951117782 OG0004542
TRINITY_DN310_c1_g1 -0.613777819553685 0.00191563154961252 TRINITY_DN10659_c0_g1 -0.293995344709963 0.0178982708741392 TRINITY_DN5984_c1_g1 -0.278221344660018 0.159990089185083 OG0004544
TRINITY_DN3610_c1_g1 -0.063650786685916 0.843181901796843 TRINITY_DN3309_c1_g1 1.06929248040232 1.00162603019602e-11 TRINITY_DN5161_c0_g1 0.0195957090553461 0.947951421177658 OG0004545
TRINITY_DN382_c0_g2 1.32620486809369 1.63280178249576e-07 TRINITY_DN957_c0_g1 1.0619780072287 4.77665145723946e-16 TRINITY_DN869_c5_g1 0.662651656398388 0.00105859867097804 OG0004546
TRINITY_DN4179_c0_g2 0.673423997435682 0.00075313731030465 TRINITY_DN790_c0_g1 1.15940345380429 4.44672048157908e-23 TRINITY_DN1675_c0_g1 0.605558986081947 0.00861329025211096 OG0004547
TRINITY_DN4244_c0_g1 0.123054662300336 0.682711283231705 TRINITY_DN1770_c1_g1 0.0790443118650195 0.491281204406366 TRINITY_DN651_c6_g1 -0.212977906529837 0.296709613712776 OG0004548
TRINITY_DN444_c4_g1 0.231481056301786 0.316045888906878 TRINITY_DN2831_c1_g1 0.38901792867647 0.00484980804766353 TRINITY_DN10995_c3_g1 0.307317722982779 0.443404484312921 OG0004549
TRINITY_DN453_c0_g2 -1.42271637642526 9.90610761084678e-10 TRINITY_DN1400_c1_g1 -2.176358113757 9.19357951457817e-21 TRINITY_DN2478_c1_g1 -1.86824458842124 1.93143905106185e-35 OG0004550
TRINITY_DN4724_c1_g1 -0.350071739164509 0.301906782755508 TRINITY_DN25743_c0_g1 -0.132273531263967 0.809923764021727 TRINITY_DN1229_c1_g2 -0.22085192094083 0.329775008391666 OG0004551
TRINITY_DN548_c7_g1 -1.29397040002134 2.12211724005541e-19 TRINITY_DN1806_c0_g2 -1.78226567171143 1.34908418160795e-38 TRINITY_DN1967_c2_g1 -1.2341625136444 7.01514658732963e-11 OG0004552
TRINITY_DN5972_c3_g1 -0.10974849973482 0.871743462681766 TRINITY_DN54128_c0_g1 0.66316232923928 0.00629690748928097 TRINITY_DN9532_c1_g1 2.12925832196255 6.21702962143634e-05 OG0004555
TRINITY_DN7300_c0_g1 -3.70533353434511 4.1713784389556e-36 TRINITY_DN22880_c0_g3 -3.17157396437799 8.02555823995182e-54 TRINITY_DN520_c0_g1 -2.67556045559823 1.23990445209068e-19 OG0004556
TRINITY_DN1006_c12_g2 -0.737671074496666 6.46004911360934e-05 TRINITY_DN27414_c1_g1 0.0482154745197398 0.851560857206029 TRINITY_DN3264_c0_g1 -0.0423829906469465 0.880614035375375 OG0004558
TRINITY_DN13207_c0_g2 2.04886098032696 2.26724727829744e-22 TRINITY_DN1165_c0_g1 3.02392309819024 9.91794455222464e-63 TRINITY_DN63693_c0_g3 2.95951335147037 2.37409623853083e-38 OG0004559
TRINITY_DN1372_c0_g1 1.51597908050934 3.65278938939259e-05 TRINITY_DN3350_c2_g1 2.68649260215139 1.47223811418153e-15 TRINITY_DN4285_c0_g2 2.25644077125826 9.40986048174169e-09 OG0004560
TRINITY_DN1713_c0_g1 0.232898976665386 0.232897639027331 TRINITY_DN924_c1_g1 0.458822439803769 7.59284465200302e-06 TRINITY_DN1979_c1_g1 0.433906057912125 0.00224422539753732 OG0004561
TRINITY_DN23069_c0_g2 -5.6131516034054 0.000979800663194925 TRINITY_DN16433_c0_g1 -1.77099771803103 0.00808365359289379 TRINITY_DN10810_c0_g1 -3.96374594825945 0.000197285786850867 OG0004563
TRINITY_DN23100_c0_g1 0.695244008795956 0.000604513996681511 TRINITY_DN13886_c0_g1 0.607867592463386 1.65271112325571e-09 TRINITY_DN1718_c0_g1 0.713417979776252 2.50362673518349e-11 OG0004564
TRINITY_DN244_c1_g1 4.00336117482785 2.24833702661214e-07 TRINITY_DN856_c0_g4 2.11075167021011 1.20019629223012e-06 TRINITY_DN65499_c2_g1 2.39807770539415 0.0155660489273573 OG0004565
TRINITY_DN2798_c1_g1 -1.26465762346811 0.000340338840104674 TRINITY_DN190871_c0_g1 -0.443715158866624 0.194219217309152 TRINITY_DN1072_c8_g1 0.119149105595871 0.810418507242659 OG0004566
TRINITY_DN280_c5_g2 0.0635888557807618 0.865002769890096 TRINITY_DN1880_c0_g1 0.150966212614832 0.548910606167495 TRINITY_DN134_c8_g2 0.575524339725278 0.0218428755758685 OG0004567
TRINITY_DN2924_c0_g2 0.0855903588862782 0.797760967212285 TRINITY_DN377_c2_g1 0.411694613660962 3.26614347372711e-07 TRINITY_DN73850_c1_g1 0.640833884572425 0.000659160307352817 OG0004568
TRINITY_DN29_c1_g1 0.596899987986886 0.00699866394647113 TRINITY_DN38817_c0_g4 -0.269785337699242 0.187230019323276 TRINITY_DN5819_c0_g1 0.0298898466290501 0.950596378821891 OG0004569
TRINITY_DN30364_c0_g2 0.0225659143090479 0.954916030734624 TRINITY_DN3455_c0_g2 0.79662435682926 1.88031976952745e-06 TRINITY_DN5986_c0_g4 0.265011991891433 0.184694289338134 OG0004570
TRINITY_DN3163_c0_g2 0.24716214073727 0.423252062106879 TRINITY_DN103_c2_g1 0.917903532909446 1.0395646331265e-06 TRINITY_DN3152_c2_g4 0.314322311610411 0.18027897437672 OG0004571
TRINITY_DN3321_c12_g1 -0.818153641074686 0.00285021939167742 TRINITY_DN785_c2_g1 -1.40904472471391 5.55825169884864e-22 TRINITY_DN1524_c14_g1 -1.43694587062456 5.41110954821165e-19 OG0004572
TRINITY_DN347_c0_g1 2.88781508653844 6.93002670767077e-46 TRINITY_DN50278_c0_g1 4.71004347520692 1.03963446807152e-136 TRINITY_DN1845_c0_g2 2.72495999642724 3.0050225564792e-18 OG0004573
TRINITY_DN3522_c0_g1 0.297472539630523 0.338394929127043 TRINITY_DN20829_c0_g2 0.302992038175492 0.0246643202171099 TRINITY_DN2503_c2_g1 0.564530000021257 0.011870540785642 OG0004574
TRINITY_DN541_c0_g1 0.0906822934451683 0.832535563495648 TRINITY_DN230_c4_g1 0.0230913856009936 0.902173356881137 TRINITY_DN11393_c0_g1 -0.147147974340717 0.764715346660686 OG0004575
TRINITY_DN5927_c0_g1 0.150162527085332 0.609226724549789 TRINITY_DN652_c0_g1 0.752022337647303 1.34146511622084e-10 TRINITY_DN20687_c0_g1 0.437419661874447 0.0430416550827886 OG0004576
TRINITY_DN7008_c0_g1 1.25908810556593 4.13642940193693e-05 TRINITY_DN15145_c1_g1 0.313753622236691 0.04504225187088 TRINITY_DN29975_c0_g3 1.59346907842469 2.79539944096804e-10 OG0004577
TRINITY_DN852_c0_g1 -1.32022626651367 4.33132744443821e-08 TRINITY_DN4_c1_g1 -1.34912644228492 9.91727119401486e-32 TRINITY_DN501_c1_g1 -0.235794149840326 0.23277593279578 OG0004578
TRINITY_DN8671_c0_g2 0.149049113217303 0.703615361922103 TRINITY_DN12918_c0_g1 0.48762773696163 0.0116013467194469 TRINITY_DN45_c4_g1 0.745204283533968 0.0608114953473592 OG0004579
